,facility_id,place_id,facility_available_name,place_name,facility_is_available
9752,110489,12951,장애인 전용 주차구역,숭실고등학교,이용가능
9753,110488,12951,주출입구 접근로,숭실고등학교,이용불편
9754,110492,12952,주출입구 접근로,숭실대전산센터,이용가능
9755,110493,12952,장애인 전용 주차구역,숭실대전산센터,이용가능
9756,110494,12952,주출입구 높이차이 제거,숭실대전산센터,이용가능
9757,110495,12952,장애인용 승강기,숭실대전산센터,이용가능
9758,110496,12952,장애인용 화장실,숭실대전산센터,이용가능
9759,110497,12953,주출입구 접근로,숭실대학교,이용가능
9760,110498,12953,장애인 전용 주차구역,숭실대학교,이용가능
9761,110499,12953,주출입구 높이차이 제거,숭실대학교,이용가능
9762,110500,12953,장애인용 승강기,숭실대학교,이용가능
9763,110501,12953,장애인용 화장실,숭실대학교,이용가능
9764,110515,12956,장애인용 화장실,숭실호스피탈리티학원,이용가능
9765,110514,12956,장애인용 승강기,숭실호스피탈리티학원,이용가능
9766,110513,12956,주출입구 높이차이 제거,숭실호스피탈리티학원,이용가능
9767,110512,12956,장애인 전용 주차구역,숭실호스피탈리티학원,이용가능
9768,110511,12956,주출입구 접근로,숭실호스피탈리티학원,이용가능
9769,110516,12957,주출입구 접근로,숭의여자고등학교,이용가능
9770,110517,12957,장애인 전용 주차구역,숭의여자고등학교,이용가능
9771,110518,12957,주출입구 높이차이 제거,숭의여자고등학교,이용가능
9772,110519,12957,장애인용 승강기,숭의여자고등학교,이용가능
9773,110520,12957,장애인용 화장실,숭의여자고등학교,이용가능
9774,110526,12959,주출입구 접근로,숲센터(참나무어린이집),이용가능
9775,110527,12959,장애인 전용 주차구역,숲센터(참나무어린이집),이용가능
9776,110528,12959,주출입구 높이차이 제거,숲센터(참나무어린이집),이용가능
9777,110529,12960,주출입구 접근로,숲속나무유치원,이용가능
9778,110530,12960,장애인 전용 주차구역,숲속나무유치원,이용가능
9779,110531,12960,주출입구 높이차이 제거,숲속나무유치원,이용가능
9780,110533,12961,장애인 전용 주차구역,숲속키즈나라어린이집,이용가능
9781,110534,12961,주출입구 높이차이 제거,숲속키즈나라어린이집,이용가능
9782,110532,12961,주출입구 접근로,숲속키즈나라어린이집,이용가능
9783,110538,12962,장애인용 승강기,스머프어린이집,이용불편
9784,110537,12962,주출입구 높이차이 제거,스머프어린이집,이용가능
9785,110536,12962,장애인 전용 주차구역,스머프어린이집,이용가능
9786,110535,12962,주출입구 접근로,스머프어린이집,이용가능
9787,110539,12963,주출입구 접근로,슬기어린이집,이용불편
9788,110540,12963,장애인 전용 주차구역,슬기어린이집,이용가능
9789,110544,12965,주출입구 접근로,승무원학원,이용가능
9790,110545,12965,장애인 전용 주차구역,승무원학원,이용가능
9791,110546,12965,주출입구 높이차이 제거,승무원학원,이용불편
9792,110547,12965,장애인용 승강기,승무원학원,이용가능
9793,110548,12965,장애인용 화장실,승무원학원,이용불편
9794,110549,12966,주출입구 접근로,시립동작도서관,이용불편
9795,110550,12966,장애인 전용 주차구역,시립동작도서관,이용가능
9796,110551,12966,주출입구 높이차이 제거,시립동작도서관,이용불편
9797,110552,12966,장애인용 화장실,시립동작도서관,이용가능
9798,110557,12967,장애인용 화장실,시사영어사,이용불편
9799,110555,12967,주출입구 높이차이 제거,시사영어사,이용불편
9800,110556,12967,장애인용 승강기,시사영어사,이용불편
9801,110553,12967,주출입구 접근로,시사영어사,이용가능
9802,110554,12967,장애인 전용 주차구역,시사영어사,이용가능
9803,110558,12968,주출입구 접근로,시사일본어학원,이용가능
9804,110559,12968,장애인 전용 주차구역,시사일본어학원,이용가능
9805,110560,12968,장애인용 승강기,시사일본어학원,이용불편
9806,110561,12968,장애인용 화장실,시사일본어학원,이용불편
9807,110564,12969,장애인용 승강기,시온어린이집,이용불편
9808,110562,12969,주출입구 접근로,시온어린이집,이용불편
9809,110563,12969,장애인 전용 주차구역,시온어린이집,이용가능
9810,110565,12970,주출입구 접근로,시흥어린이집,이용가능
9811,110566,12970,장애인 전용 주차구역,시흥어린이집,이용가능
9812,110567,12971,주출입구 접근로,신가초등학교,이용가능
9813,110568,12971,장애인 전용 주차구역,신가초등학교,이용불편
9814,110569,12971,장애인용 화장실,신가초등학교,이용불편
9815,110570,12972,주출입구 높이차이 제거,신강초등학교,이용가능
9816,110574,12973,장애인용 화장실,신계초등학교,이용불편
9817,110573,12973,장애인용 승강기,신계초등학교,이용가능
9818,110571,12973,장애인 전용 주차구역,신계초등학교,이용불편
9819,110572,12973,주출입구 높이차이 제거,신계초등학교,이용불편
9820,110575,12974,주출입구 접근로,신광여자고등학교,이용가능
9821,110576,12974,장애인 전용 주차구역,신광여자고등학교,이용가능
9822,110577,12974,주출입구 높이차이 제거,신광여자고등학교,이용가능
9823,110583,12977,주출입구 접근로,신구로초등학교,이용가능
9824,110584,12977,장애인 전용 주차구역,신구로초등학교,이용불편
9825,110585,12977,주출입구 높이차이 제거,신구로초등학교,이용불편
9826,110586,12977,장애인용 화장실,신구로초등학교,이용불편
9827,110587,12978,주출입구 접근로,신구중학교,이용가능
9828,110588,12978,장애인 전용 주차구역,신구중학교,이용가능
9829,110589,12978,주출입구 높이차이 제거,신구중학교,이용가능
9830,110590,12978,장애인용 화장실,신구중학교,이용불편
9831,110593,12979,주출입구 높이차이 제거,신기초등학교,이용가능
9832,110591,12979,주출입구 접근로,신기초등학교,이용가능
9833,110592,12979,장애인 전용 주차구역,신기초등학교,이용가능
9834,110594,12980,주출입구 접근로,신길초등학교,이용가능
9835,110595,12980,장애인 전용 주차구역,신길초등학교,이용가능
9836,110596,12980,주출입구 높이차이 제거,신길초등학교,이용가능
9837,110597,12980,장애인용 승강기,신길초등학교,이용가능
9838,110598,12980,장애인용 화장실,신길초등학교,이용불편
9839,110605,12982,장애인용 승강기,신나는어린이집,이용불편
9840,110602,12982,주출입구 접근로,신나는어린이집,이용가능
9841,110603,12982,장애인 전용 주차구역,신나는어린이집,이용가능
9842,110604,12982,주출입구 높이차이 제거,신나는어린이집,이용가능
9843,110607,12983,장애인 전용 주차구역,신나는유치원,이용가능
9844,110608,12983,주출입구 높이차이 제거,신나는유치원,이용가능
9845,110606,12983,주출입구 접근로,신나는유치원,이용가능
9846,110612,12984,장애인용 화장실,신나라어린이집,이용불편
9847,110611,12984,주출입구 높이차이 제거,신나라어린이집,이용가능
9848,110610,12984,장애인 전용 주차구역,신나라어린이집,이용가능
9849,110609,12984,주출입구 접근로,신나라어린이집,이용가능
9850,110617,12986,주출입구 접근로,신남중학교,이용불편
9851,110618,12986,장애인 전용 주차구역,신남중학교,이용불편
9852,110619,12987,장애인 전용 주차구역,신남초등학교,이용가능
9853,110620,12987,주출입구 높이차이 제거,신남초등학교,이용가능
9854,110621,12988,주출입구 접근로,신내초등학교,이용불편
9855,110622,12988,장애인 전용 주차구역,신내초등학교,이용가능
9856,110623,12988,주출입구 높이차이 제거,신내초등학교,이용가능
9857,110624,12988,장애인용 승강기,신내초등학교,이용불편
9858,110625,12988,장애인용 화장실,신내초등학교,이용불편
9859,110630,12989,장애인용 화장실,신당초등학교,이용불편
9860,110628,12989,주출입구 높이차이 제거,신당초등학교,이용가능
9861,110629,12989,장애인용 승강기,신당초등학교,이용불편
9862,110626,12989,주출입구 접근로,신당초등학교,이용불편
9863,110627,12989,장애인 전용 주차구역,신당초등학교,이용불편
9864,110631,12990,주출입구 접근로,신도림중학교,이용가능
9865,110632,12990,장애인 전용 주차구역,신도림중학교,이용가능
9866,110633,12990,주출입구 높이차이 제거,신도림중학교,이용가능
9867,110634,12990,장애인용 승강기,신도림중학교,이용불편
9868,110635,12990,장애인용 화장실,신도림중학교,이용불편
9869,110636,12991,주출입구 접근로,신도림초등학교,이용가능
9870,110637,12991,장애인 전용 주차구역,신도림초등학교,이용불편
9871,110638,12991,주출입구 높이차이 제거,신도림초등학교,이용불편
9872,110639,12991,장애인용 화장실,신도림초등학교,이용불편
9873,110641,12992,주출입구 높이차이 제거,신도봉중,이용불편
9874,110640,12992,장애인 전용 주차구역,신도봉중,이용불편
9875,110643,12993,장애인용 화장실,신동아프라자<신세계음악학원>,이용불편
9876,110642,12993,장애인 전용 주차구역,신동아프라자<신세계음악학원>,이용불편
9877,110647,12994,장애인용 화장실,신림고등학교,이용가능
9878,110646,12994,장애인용 승강기,신림고등학교,이용가능
9879,110644,12994,장애인 전용 주차구역,신림고등학교,이용가능
9880,110645,12994,주출입구 높이차이 제거,신림고등학교,이용가능
9881,110648,12995,주출입구 접근로,신림교회-몬테소리어린이집,이용불편
9882,110649,12995,장애인 전용 주차구역,신림교회-몬테소리어린이집,이용불편
9883,110650,12995,주출입구 높이차이 제거,신림교회-몬테소리어린이집,이용가능
9884,110651,12995,장애인용 화장실,신림교회-몬테소리어린이집,이용불편
9885,110652,12996,주출입구 접근로,신림동 어린이집,이용가능
9886,110653,12996,장애인 전용 주차구역,신림동 어린이집,이용가능
9887,110654,12996,주출입구 높이차이 제거,신림동 어린이집,이용불편
9888,110655,12996,장애인용 화장실,신림동 어린이집,이용가능
9889,110658,12997,장애인용 화장실,신명중학교,이용불편
9890,110656,12997,주출입구 접근로,신명중학교,이용불편
9891,110657,12997,장애인 전용 주차구역,신명중학교,이용불편
9892,110663,12999,주출입구 접근로,신목고등학교,이용가능
9893,110664,12999,장애인 전용 주차구역,신목고등학교,이용가능
9894,110665,12999,주출입구 높이차이 제거,신목고등학교,이용불편
9895,110666,12999,장애인용 승강기,신목고등학교,이용불편
