,facility_available_name,place_name,place_id,facility_id
2317,여성용-대변기,백련근린공원 화장실,30567,302317
2318,남성용-대변기,포수동어린이공원 화장실,30568,302318
2319,남성용-소변기,포수동어린이공원 화장실,30568,302319
2320,남성용-장애인용대변기,포수동어린이공원 화장실,30568,302320
2321,여성용-대변기,포수동어린이공원 화장실,30568,302321
2322,남성용-대변기,참다래어린이공원 화장실,30569,302322
2323,남성용-소변기,참다래어린이공원 화장실,30569,302323
2324,남성용-장애인용대변기,참다래어린이공원 화장실,30569,302324
2325,여성용-대변기,참다래어린이공원 화장실,30569,302325
2326,남성용-대변기,불광사입구시범 화장실,30570,302326
2327,남성용-소변기,불광사입구시범 화장실,30570,302327
2328,남성용-장애인용대변기,불광사입구시범 화장실,30570,302328
2329,여성용-대변기,불광사입구시범 화장실,30570,302329
2330,여성용-장애인용대변기,불광사입구시범 화장실,30570,302330
2331,남성용-대변기,새장골어린이공원 화장실,30571,302331
2332,남성용-소변기,새장골어린이공원 화장실,30571,302332
2333,남성용-장애인용대변기,새장골어린이공원 화장실,30571,302333
2334,여성용-대변기,새장골어린이공원 화장실,30571,302334
2335,남성용-대변기,구현초마을마당 화장실,30572,302335
2336,남성용-소변기,구현초마을마당 화장실,30572,302336
2337,남성용-장애인용대변기,구현초마을마당 화장실,30572,302337
2338,여성용-대변기,구현초마을마당 화장실,30572,302338
2339,여성용-장애인용대변기,구현초마을마당 화장실,30572,302339
2340,남성용-대변기,서갈현어린이공원 화장실,30573,302340
2341,남성용-소변기,서갈현어린이공원 화장실,30573,302341
2342,여성용-대변기,서갈현어린이공원 화장실,30573,302342
2343,남성용-대변기,박석어린이공원 화장실,30574,302343
2344,남성용-소변기,박석어린이공원 화장실,30574,302344
2345,여성용-대변기,박석어린이공원 화장실,30574,302345
2346,남성용-대변기,갈곡리어린이공원 화장실,30575,302346
2347,남성용-소변기,갈곡리어린이공원 화장실,30575,302347
2348,남성용-장애인용대변기,갈곡리어린이공원 화장실,30575,302348
2349,여성용-대변기,갈곡리어린이공원 화장실,30575,302349
2350,남성용-대변기,좌월어린이공원 화장실,30576,302350
2351,남성용-소변기,좌월어린이공원 화장실,30576,302351
2352,남성용-장애인용대변기,좌월어린이공원 화장실,30576,302352
2353,여성용-대변기,좌월어린이공원 화장실,30576,302353
2354,여성용-장애인용대변기,좌월어린이공원 화장실,30576,302354
2355,남성용-대변기,길마어린이공원 화장실,30577,302355
2356,남성용-소변기,길마어린이공원 화장실,30577,302356
2357,남성용-장애인용대변기,길마어린이공원 화장실,30577,302357
2358,여성용-대변기,길마어린이공원 화장실,30577,302358
2359,여성용-장애인용대변기,길마어린이공원 화장실,30577,302359
2360,남성용-대변기,대조어린이공원 화장실,30578,302360
2361,남성용-소변기,대조어린이공원 화장실,30578,302361
2362,여성용-대변기,대조어린이공원 화장실,30578,302362
2363,남성용-대변기,연서어린이공원 화장실,30579,302363
2364,남성용-소변기,연서어린이공원 화장실,30579,302364
2365,남성용-장애인용대변기,연서어린이공원 화장실,30579,302365
2366,여성용-대변기,연서어린이공원 화장실,30579,302366
2367,남성용-대변기,역마을어린이공원 화장실,30580,302367
2368,남성용-소변기,역마을어린이공원 화장실,30580,302368
2369,남성용-장애인용대변기,역마을어린이공원 화장실,30580,302369
2370,여성용-대변기,역마을어린이공원 화장실,30580,302370
2371,남성용-대변기,역말어린이공원 화장실,30581,302371
2372,남성용-소변기,역말어린이공원 화장실,30581,302372
2373,남성용-장애인용대변기,역말어린이공원 화장실,30581,302373
2374,여성용-대변기,역말어린이공원 화장실,30581,302374
2375,남성용-대변기,신흥어린이공원 화장실,30582,302375
2376,남성용-소변기,신흥어린이공원 화장실,30582,302376
2377,남성용-장애인용대변기,신흥어린이공원 화장실,30582,302377
2378,여성용-대변기,신흥어린이공원 화장실,30582,302378
2379,남성용-대변기,시루뫼어린이공원 화장실,30583,302379
2380,남성용-소변기,시루뫼어린이공원 화장실,30583,302380
2381,여성용-대변기,시루뫼어린이공원 화장실,30583,302381
2382,남성용-대변기,분토골어린이공원 화장실,30584,302382
2383,남성용-소변기,분토골어린이공원 화장실,30584,302383
2384,여성용-대변기,분토골어린이공원 화장실,30584,302384
2385,남성용-대변기,까치어린이공원 화장실,30585,302385
2386,남성용-소변기,까치어린이공원 화장실,30585,302386
2387,여성용-대변기,까치어린이공원 화장실,30585,302387
2388,남성용-대변기,생활체육광장 화장실,30586,302388
2389,남성용-소변기,생활체육광장 화장실,30586,302389
2390,여성용-대변기,생활체육광장 화장실,30586,302390
2391,남성용-대변기,은평구상징녹지대 화장실,30587,302391
2392,남성용-소변기,은평구상징녹지대 화장실,30587,302392
2393,남성용-장애인용대변기,은평구상징녹지대 화장실,30587,302393
2394,여성용-대변기,은평구상징녹지대 화장실,30587,302394
2395,남성용-대변기,진관사입구 화장실,30588,302395
2396,남성용-소변기,진관사입구 화장실,30588,302396
2397,남성용-장애인용대변기,진관사입구 화장실,30588,302397
2398,여성용-대변기,진관사입구 화장실,30588,302398
2399,남성용-대변기,녹번서근린공원 화장실,30589,302399
2400,남성용-소변기,녹번서근린공원 화장실,30589,302400
2401,남성용-장애인용대변기,녹번서근린공원 화장실,30589,302401
2402,여성용-대변기,녹번서근린공원 화장실,30589,302402
2403,남성용-대변기,불광천 화장실,30590,302403
2404,남성용-소변기,불광천 화장실,30590,302404
2405,남성용-장애인용대변기,불광천 화장실,30590,302405
2406,여성용-대변기,불광천 화장실,30590,302406
2407,여성용-장애인용대변기,불광천 화장실,30590,302407
2408,남성용-대변기,증산 불광천 화장실,30591,302408
2409,남성용-소변기,증산 불광천 화장실,30591,302409
2410,남성용-장애인용대변기,증산 불광천 화장실,30591,302410
2411,여성용-대변기,증산 불광천 화장실,30591,302411
2412,남성용-대변기,은평구시설관리공단 청사 화장실,30592,302412
2413,남성용-소변기,은평구시설관리공단 청사 화장실,30592,302413
2414,남성용-장애인용대변기,은평구시설관리공단 청사 화장실,30592,302414
2415,여성용-대변기,은평구시설관리공단 청사 화장실,30592,302415
2416,남성용-대변기,은평문화예술회관 화장실,30593,302416
2417,남성용-소변기,은평문화예술회관 화장실,30593,302417
2418,남성용-장애인용대변기,은평문화예술회관 화장실,30593,302418
2419,여성용-대변기,은평문화예술회관 화장실,30593,302419
2420,남성용-대변기,평화공원 지하 공영주차장 화장실 화장실,30594,302420
2421,남성용-소변기,평화공원 지하 공영주차장 화장실 화장실,30594,302421
2422,남성용-장애인용대변기,평화공원 지하 공영주차장 화장실 화장실,30594,302422
2423,여성용-대변기,평화공원 지하 공영주차장 화장실 화장실,30594,302423
2424,남성용-대변기,신사초등학교 화장실,30595,302424
2425,남성용-소변기,신사초등학교 화장실,30595,302425
2426,여성용-대변기,신사초등학교 화장실,30595,302426
2427,남성용-대변기,응암3동 공영주차장 화장실,30596,302427
2428,남성용-소변기,응암3동 공영주차장 화장실,30596,302428
2429,남성용-장애인용대변기,응암3동 공영주차장 화장실,30596,302429
2430,여성용-대변기,응암3동 공영주차장 화장실,30596,302430
2431,남성용-대변기,새락골어린이공원 화장실,30597,302431
2432,남성용-장애인용대변기,새락골어린이공원 화장실,30597,302432
2433,여성용-대변기,새락골어린이공원 화장실,30597,302433
2434,여성용-장애인용대변기,새락골어린이공원 화장실,30597,302434
2435,남성용-대변기,구산동마을공원 화장실,30598,302435
2436,남성용-소변기,구산동마을공원 화장실,30598,302436
2437,남성용-장애인용대변기,구산동마을공원 화장실,30598,302437
2438,남성용-장애인용소변기,구산동마을공원 화장실,30598,302438
2439,여성용-대변기,구산동마을공원 화장실,30598,302439
2440,남성용-대변기,은평구민체육센터 화장실,30599,302440
2441,남성용-소변기,은평구민체육센터 화장실,30599,302441
2442,여성용-대변기,은평구민체육센터 화장실,30599,302442
2443,남성용-대변기,은평구립축구장 화장실,30600,302443
2444,남성용-소변기,은평구립축구장 화장실,30600,302444
2445,여성용-대변기,은평구립축구장 화장실,30600,302445
2446,남성용-대변기,선일여자고등학교 화장실,30601,302446
2447,남성용-소변기,선일여자고등학교 화장실,30601,302447
2448,여성용-대변기,선일여자고등학교 화장실,30601,302448
2449,남성용-대변기,선정중학교 화장실,30602,302449
2450,남성용-소변기,선정중학교 화장실,30602,302450
2451,여성용-대변기,선정중학교 화장실,30602,302451
2452,남성용-대변기,성원E&S㈜은평지점 화장실,30603,302452
2453,남성용-소변기,성원E&S㈜은평지점 화장실,30603,302453
2454,여성용-대변기,성원E&S㈜은평지점 화장실,30603,302454
2455,남성용-대변기,세광교회 화장실,30604,302455
2456,남성용-소변기,세광교회 화장실,30604,302456
2457,여성용-대변기,세광교회 화장실,30604,302457
2458,남성용-대변기,세명컴퓨터고등학교 화장실,30605,302458
2459,남성용-소변기,세명컴퓨터고등학교 화장실,30605,302459
2460,여성용-대변기,세명컴퓨터고등학교 화장실,30605,302460
2461,남성용-대변기,세이브 마트 화장실,30606,302461
2462,남성용-소변기,세이브 마트 화장실,30606,302462
2463,여성용-대변기,세이브 마트 화장실,30606,302463
2464,남성용-소변기,수리초등학교 화장실,30607,302464
2465,남성용-장애인용대변기,수리초등학교 화장실,30607,302465
2466,여성용-대변기,수리초등학교 화장실,30607,302466
2467,여성용-장애인용대변기,수리초등학교 화장실,30607,302467
2468,남성용-대변기,수색센터 화장실,30608,302468
2469,남성용-소변기,수색센터 화장실,30608,302469
2470,남성용-장애인용대변기,수색센터 화장실,30608,302470
2471,여성용-대변기,수색센터 화장실,30608,302471
2472,남성용-대변기,수색제일주유소 화장실,30609,302472
2473,남성용-소변기,수색제일주유소 화장실,30609,302473
2474,남성용-장애인용대변기,수색제일주유소 화장실,30609,302474
2475,여성용-대변기,수색제일주유소 화장실,30609,302475
2476,남성용-대변기,숭실중학교 화장실,30610,302476
2477,남성용-소변기,숭실중학교 화장실,30610,302477
2478,여성용-대변기,숭실중학교 화장실,30610,302478
2479,남성용-대변기,신광주유소 화장실,30611,302479
2480,남성용-대변기,신사1센터 화장실,30612,302480
2481,여성용-대변기,신사1센터 화장실,30612,302481
2482,남성용-소변기,신사제일주유소 화장실,30613,302482
2483,남성용-소변기,신진자동차고등학교 화장실,30614,302483
2484,남성용-소변기,은진초등학교 화장실,30615,302484
2485,여성용-대변기,은진초등학교 화장실,30615,302485
2486,남녀공용화장실,은진초등학교 화장실,30615,302486
2487,남성용-대변기,역촌1치안센터 화장실,30616,302487
2488,남성용-소변기,역촌1치안센터 화장실,30616,302488
2489,여성용-대변기,역촌1치안센터 화장실,30616,302489
2490,남성용-대변기,역촌중앙시장 화장실,30617,302490
2491,남성용-소변기,역촌중앙시장 화장실,30617,302491
2492,여성용-대변기,역촌중앙시장 화장실,30617,302492
2493,남성용-대변기,역촌초등학교 화장실,30618,302493
2494,남성용-소변기,역촌초등학교 화장실,30618,302494
2495,여성용-대변기,역촌초등학교 화장실,30618,302495
2496,남성용-대변기,연서시장 화장실,30619,302496
2497,남성용-소변기,연서시장 화장실,30619,302497
2498,여성용-대변기,연서시장 화장실,30619,302498
2499,남성용-대변기,연서이엔에쓰주유소 화장실,30620,302499
2500,남성용-소변기,연서이엔에쓰주유소 화장실,30620,302500
2501,여성용-대변기,연서이엔에쓰주유소 화장실,30620,302501
2502,여성용-대변기,연서중학교 화장실,30621,302502
2503,남성용-소변기,연신내메디컬센타 화장실,30622,302503
2504,여성용-대변기,연신내메디컬센타 화장실,30622,302504
2505,남녀공용화장실,연신내메디컬센타 화장실,30622,302505
2506,남성용-대변기,연신초등학교 화장실,30623,302506
2507,여성용-대변기,연신초등학교 화장실,30623,302507
2508,남성용-대변기,연천중학교 화장실,30624,302508
2509,남성용-소변기,연천중학교 화장실,30624,302509
2510,여성용-대변기,연천중학교 화장실,30624,302510
2511,여성용-대변기,연천초등학교 화장실,30625,302511
2512,여성용-대변기,예일디자인고등학교 화장실,30626,302512
2513,남성용-소변기,은경빌딩 화장실,30627,302513
2514,남성용-대변기,은명초등학교 화장실,30628,302514
2515,남성용-소변기,은명초등학교 화장실,30628,302515
2516,여성용-대변기,은명초등학교 화장실,30628,302516
2517,남성용-대변기,은평경찰서 화장실,30629,302517
2518,남성용-소변기,은평경찰서 화장실,30629,302518
2519,남성용-장애인용대변기,은평경찰서 화장실,30629,302519
2520,여성용-대변기,은평경찰서 화장실,30629,302520
2521,남녀공용화장실,은평경찰서 화장실,30629,302521
2522,남성용-대변기,은평고등학교 화장실,30630,302522
2523,남성용-소변기,은평고등학교 화장실,30630,302523
2524,여성용-대변기,은평고등학교 화장실,30630,302524
2525,남녀공용화장실,은평고등학교 화장실,30630,302525
2526,남성용-소변기,은평뉴타운주유소 화장실,30631,302526
2527,남녀공용화장실,은평뉴타운주유소 화장실,30631,302527
2528,남성용-대변기,은평드림 화장실,30632,302528
2529,남성용-소변기,은평드림 화장실,30632,302529
2530,여성용-대변기,은평드림 화장실,30632,302530
2531,남녀공용화장실,은평드림 화장실,30632,302531
2532,남성용-대변기,은평소방서 화장실,30633,302532
2533,남성용-소변기,은평소방서 화장실,30633,302533
2534,여성용-대변기,은평소방서 화장실,30633,302534
2535,남성용-대변기,수색119안전센터 화장실,30634,302535
2536,남성용-소변기,수색119안전센터 화장실,30634,302536
2537,여성용-대변기,수색119안전센터 화장실,30634,302537
2538,남성용-대변기,은평우체국 화장실,30635,302538
2539,남성용-장애인용대변기,은평우체국 화장실,30635,302539
2540,여성용-대변기,은평우체국 화장실,30635,302540
2541,여성용-장애인용대변기,은평우체국 화장실,30635,302541
2542,남성용-소변기,은평장례식장 화장실,30636,302542
2543,여성용-대변기,은평장례식장 화장실,30636,302543
2544,남녀공용화장실,은평장례식장 화장실,30636,302544
2545,남성용-대변기,은평주유소 화장실,30637,302545
2546,남성용-소변기,은평주유소 화장실,30637,302546
2547,여성용-대변기,은평주유소 화장실,30637,302547
2548,남성용-대변기,은평중학교 화장실,30638,302548
2549,남성용-소변기,은평중학교 화장실,30638,302549
2550,여성용-대변기,은평중학교 화장실,30638,302550
2551,여성용-대변기,은혜초등학교 화장실,30639,302551
2552,남녀공용화장실,은혜초등학교 화장실,30639,302552
2553,남성용-대변기,응암3파출소 화장실,30640,302553
2554,남녀공용화장실,응암3파출소 화장실,30640,302554
2555,남성용-대변기,응암4센터 화장실,30641,302555
2556,여성용-대변기,응암4센터 화장실,30641,302556
2557,남성용-대변기,응암주유소 화장실,30642,302557
2558,남성용-소변기,응암주유소 화장실,30642,302558
2559,여성용-대변기,응암주유소 화장실,30642,302559
2560,남성용-소변기,응암지구대 화장실,30643,302560
2561,여성용-대변기,응암지구대 화장실,30643,302561
2562,남성용-대변기,㈜에스지주유소 화장실,30644,302562
2563,남성용-소변기,㈜에스지주유소 화장실,30644,302563
2564,여성용-대변기,㈜에스지주유소 화장실,30644,302564
2565,남성용-대변기,증산센터 화장실,30645,302565
2566,남성용-소변기,증산센터 화장실,30645,302566
2567,여성용-대변기,증산센터 화장실,30645,302567
2568,남성용-대변기,증산종합시장 화장실,30646,302568
2569,남성용-소변기,증산종합시장 화장실,30646,302569
2570,여성용-대변기,증산종합시장 화장실,30646,302570
2571,남성용-대변기,증산주유소 화장실,30647,302571
2572,남성용-소변기,증산주유소 화장실,30647,302572
2573,여성용-대변기,증산주유소 화장실,30647,302573
2574,남성용-대변기,진관중학교 화장실,30648,302574
2575,남성용-소변기,진관중학교 화장실,30648,302575
2576,여성용-대변기,진관중학교 화장실,30648,302576
2577,남성용-대변기,청구성심병원 화장실,30649,302577
2578,남성용-소변기,청구성심병원 화장실,30649,302578
2579,여성용-대변기,청구성심병원 화장실,30649,302579
2580,남성용-대변기,충암고등학교 화장실,30650,302580
2581,남성용-소변기,충암고등학교 화장실,30650,302581
2582,여성용-대변기,충암고등학교 화장실,30650,302582
2583,남성용-대변기,코끼리주유소 화장실,30651,302583
2584,남성용-소변기,코끼리주유소 화장실,30651,302584
2585,여성용-대변기,코끼리주유소 화장실,30651,302585
2586,여성용-장애인용대변기,코끼리주유소 화장실,30651,302586
2587,남성용-대변기,타이거주유소 화장실,30652,302587
2588,남성용-소변기,타이거주유소 화장실,30652,302588
2589,여성용-대변기,타이거주유소 화장실,30652,302589
2590,남성용-대변기,파레제페빌딩 화장실,30653,302590
2591,남녀공용화장실,파레제페빌딩 화장실,30653,302591
2592,남성용-대변기,한국보건사회연구원 화장실,30654,302592
2593,남성용-소변기,한국보건사회연구원 화장실,30654,302593
2594,여성용-대변기,한국보건사회연구원 화장실,30654,302594
2595,남성용-대변기,한국여성정책연구원 화장실,30655,302595
2596,여성용-대변기,한국여성정책연구원 화장실,30655,302596
2597,남성용-소변기,한국철도공사수색역 화장실,30656,302597
2598,여성용-대변기,한국철도공사수색역 화장실,30656,302598
2599,남성용-대변기,한빛주유소 화장실,30657,302599
2600,남성용-소변기,한빛주유소 화장실,30657,302600
2601,남녀공용화장실,한빛주유소 화장실,30657,302601
2602,남성용-대변기,흥일주유소 화장실,30658,302602
2603,여성용-대변기,흥일주유소 화장실,30658,302603
2604,남성용-대변기,세곡동공중화장실 화장실,30659,302604
2605,남성용-소변기,세곡동공중화장실 화장실,30659,302605
2606,여성용-대변기,세곡동공중화장실 화장실,30659,302606
2607,남성용-대변기,모래내공원 화장실,30660,302607
2608,남성용-소변기,모래내공원 화장실,30660,302608
2609,여성용-대변기,모래내공원 화장실,30660,302609
2610,남성용-대변기,신대방 화장실,30661,302610
2611,남성용-소변기,신대방 화장실,30661,302611
2612,여성용-대변기,신대방 화장실,30661,302612
2613,남성용-대변기,봉림 화장실,30662,302613
2614,여성용-대변기,봉림 화장실,30662,302614
2615,남성용-대변기,삼성동1-4 화장실,30663,302615
2616,남성용-소변기,삼성동1-4 화장실,30663,302616
2617,여성용-대변기,삼성동1-4 화장실,30663,302617
2618,남성용-소변기,삼성동1-5 화장실,30664,302618
2619,여성용-대변기,삼성동1-5 화장실,30664,302619
2620,남녀공용화장실,삼성동1-5 화장실,30664,302620
2621,남성용-대변기,삼성동1-6 화장실,30665,302621
2622,남성용-소변기,삼성동1-6 화장실,30665,302622
2623,여성용-대변기,삼성동1-6 화장실,30665,302623
2624,남성용-소변기,삼성동1-7 화장실,30666,302624
2625,여성용-대변기,삼성동1-7 화장실,30666,302625
2626,남성용-대변기,삼성동1-8 화장실,30667,302626
2627,남성용-소변기,삼성동1-8 화장실,30667,302627
2628,남녀공용화장실,삼성동1-8 화장실,30667,302628
2629,남성용-대변기,삼성동1-9 화장실,30668,302629
2630,남성용-소변기,삼성동1-9 화장실,30668,302630
2631,여성용-대변기,삼성동1-9 화장실,30668,302631
2632,남성용-대변기,삼성동1-10 화장실,30669,302632
2633,남성용-소변기,삼성동1-10 화장실,30669,302633
2634,여성용-대변기,삼성동1-10 화장실,30669,302634
2635,남성용-대변기,삼성동1-11 화장실,30670,302635
2636,남성용-소변기,삼성동1-11 화장실,30670,302636
2637,여성용-대변기,삼성동1-11 화장실,30670,302637
2638,남성용-대변기,삼성동1-12 화장실,30671,302638
2639,남성용-소변기,삼성동1-12 화장실,30671,302639
2640,여성용-대변기,삼성동1-12 화장실,30671,302640
2641,남성용-대변기,삼성동1-13 화장실,30672,302641
2642,남성용-소변기,삼성동1-13 화장실,30672,302642
2643,남녀공용화장실,삼성동1-13 화장실,30672,302643
2644,남성용-대변기,조원동 화장실,30673,302644
2645,남성용-소변기,조원동 화장실,30673,302645
2646,남녀공용화장실,조원동 화장실,30673,302646
2647,남성용-대변기,삼성동1-15 화장실,30674,302647
2648,남성용-소변기,삼성동1-15 화장실,30674,302648
2649,남녀공용화장실,삼성동1-15 화장실,30674,302649
2650,남성용-대변기,삼성동1-16 화장실,30675,302650
2651,남성용-소변기,삼성동1-16 화장실,30675,302651
2652,여성용-대변기,삼성동1-16 화장실,30675,302652
2653,남성용-대변기,삼성동2-1 화장실,30676,302653
2654,남성용-소변기,삼성동2-1 화장실,30676,302654
2655,여성용-대변기,삼성동2-1 화장실,30676,302655
2656,남성용-대변기,삼성동2-2 화장실,30677,302656
2657,남성용-소변기,삼성동2-2 화장실,30677,302657
2658,여성용-대변기,삼성동2-2 화장실,30677,302658
2659,남성용-대변기,삼성동2-3 화장실,30678,302659
2660,남성용-소변기,삼성동2-3 화장실,30678,302660
2661,여성용-대변기,삼성동2-3 화장실,30678,302661
2662,남성용-대변기,삼성동2-4 화장실,30679,302662
2663,남성용-소변기,삼성동2-4 화장실,30679,302663
2664,여성용-대변기,삼성동2-4 화장실,30679,302664
2665,남성용-대변기,삼성동2-5 화장실,30680,302665
2666,남성용-소변기,삼성동2-5 화장실,30680,302666
2667,여성용-대변기,삼성동2-5 화장실,30680,302667
2668,남성용-대변기,삼성동2-6 화장실,30681,302668
2669,남성용-소변기,삼성동2-6 화장실,30681,302669
2670,여성용-대변기,삼성동2-6 화장실,30681,302670
2671,남성용-대변기,예촌어린이공원 화장실,30682,302671
2672,남성용-소변기,예촌어린이공원 화장실,30682,302672
2673,여성용-대변기,예촌어린이공원 화장실,30682,302673
2674,남성용-대변기,서울대정문 화장실,30683,302674
2675,남성용-소변기,서울대정문 화장실,30683,302675
2676,여성용-대변기,서울대정문 화장실,30683,302676
2677,남성용-대변기,천호역공영주차장 화장실 화장실,30684,302677
2678,남성용-소변기,천호역공영주차장 화장실 화장실,30684,302678
2679,여성용-대변기,천호역공영주차장 화장실 화장실,30684,302679
2680,남성용-대변기,도봉산역공영주차장 화장실 화장실,30685,302680
2681,남성용-소변기,도봉산역공영주차장 화장실 화장실,30685,302681
2682,여성용-대변기,도봉산역공영주차장 화장실 화장실,30685,302682
2683,남성용-대변기,잠실역공영주차장 화장실 화장실,30686,302683
2684,남성용-소변기,잠실역공영주차장 화장실 화장실,30686,302684
2685,여성용-대변기,잠실역공영주차장 화장실 화장실,30686,302685
2686,남성용-대변기,화랑대역공영주차장 화장실 화장실,30687,302686
2687,남성용-소변기,화랑대역공영주차장 화장실 화장실,30687,302687
2688,여성용-대변기,화랑대역공영주차장 화장실 화장실,30687,302688
2689,남성용-소변기,복정역공영주차장 화장실 화장실,30688,302689
2690,남성용-대변기,종묘공영주차장 화장실 화장실,30689,302690
2691,남성용-소변기,종묘공영주차장 화장실 화장실,30689,302691
2692,남성용-장애인용대변기,종묘공영주차장 화장실 화장실,30689,302692
2693,남성용-장애인용소변기,종묘공영주차장 화장실 화장실,30689,302693
2694,여성용-대변기,종묘공영주차장 화장실 화장실,30689,302694
2695,여성용-장애인용대변기,종묘공영주차장 화장실 화장실,30689,302695
2696,남성용-대변기,세종로공영주차장화장실 화장실,30690,302696
2697,남성용-소변기,세종로공영주차장화장실 화장실,30690,302697
2698,남성용-장애인용대변기,세종로공영주차장화장실 화장실,30690,302698
2699,여성용-대변기,세종로공영주차장화장실 화장실,30690,302699
2700,여성용-장애인용대변기,세종로공영주차장화장실 화장실,30690,302700
2701,남성용-대변기,용산주차빌딩 화장실 화장실,30691,302701
2702,여성용-대변기,용산주차빌딩 화장실 화장실,30691,302702
2703,남녀공용화장실,용산주차빌딩 화장실 화장실,30691,302703
2704,남성용-대변기,영남주차장 화장실 화장실,30692,302704
2705,여성용-대변기,영남주차장 화장실 화장실,30692,302705
2706,남녀공용화장실,영남주차장 화장실 화장실,30692,302706
2707,남성용-대변기,구파발역환승센터 화장실 화장실,30693,302707
2708,여성용-대변기,구파발역환승센터 화장실 화장실,30693,302708
2709,남성용-대변기,개화역환승센터 화장실 화장실,30694,302709
2710,남성용-소변기,개화역환승센터 화장실 화장실,30694,302710
2711,남성용-장애인용소변기,개화역환승센터 화장실 화장실,30694,302711
2712,여성용-대변기,개화역환승센터 화장실 화장실,30694,302712
2713,여성용-장애인용대변기,개화역환승센터 화장실 화장실,30694,302713
2714,남성용-대변기,천왕역환승센터 화장실 화장실,30695,302714
2715,여성용-대변기,천왕역환승센터 화장실 화장실,30695,302715
2716,남성용-대변기,마포유수지 화장실 화장실,30696,302716
2717,남녀공용화장실,마포유수지 화장실 화장실,30696,302717
2718,남성용-대변기,남부여성주차장 화장실 화장실,30697,302718
2719,남성용-소변기,남부여성주차장 화장실 화장실,30697,302719
2720,여성용-대변기,남부여성주차장 화장실 화장실,30697,302720
2721,남성용-대변기,동대문주차장 화장실 화장실,30698,302721
2722,남성용-소변기,동대문주차장 화장실 화장실,30698,302722
2723,여성용-대변기,동대문주차장 화장실 화장실,30698,302723
2724,남성용-소변기,봉화산주차장 화장실 화장실,30699,302724
2725,여성용-대변기,봉화산주차장 화장실 화장실,30699,302725
2726,남녀공용화장실,봉화산주차장 화장실 화장실,30699,302726
2727,여성용-대변기,사당주차장 화장실 화장실,30700,302727
2728,남녀공용화장실,사당주차장 화장실 화장실,30700,302728
2729,남성용-대변기,SK네트웍스(주) 북악주유소 화장실,30701,302729
2730,남성용-소변기,SK네트웍스(주) 북악주유소 화장실,30701,302730
2731,여성용-대변기,SK네트웍스(주) 북악주유소 화장실,30701,302731
2732,남성용-대변기,SK네트웍스(주) 아리랑주유소 화장실,30702,302732
2733,남성용-소변기,SK네트웍스(주) 아리랑주유소 화장실,30702,302733
2734,남녀공용화장실,SK네트웍스(주) 아리랑주유소 화장실,30702,302734
2735,남성용-대변기,SK네트웍스(주) 장삼주유소 화장실,30703,302735
2736,남성용-소변기,SK네트웍스(주) 장삼주유소 화장실,30703,302736
2737,남녀공용화장실,SK네트웍스(주) 장삼주유소 화장실,30703,302737
2738,남성용-대변기,SK네트웍스(주) 한천로주유소 화장실,30704,302738
2739,여성용-대변기,SK네트웍스(주) 한천로주유소 화장실,30704,302739
2740,남성용-대변기,SK에너지(주) 드림랜드주유소 화장실,30705,302740
2741,남녀공용화장실,SK에너지(주) 드림랜드주유소 화장실,30705,302741
2742,남성용-대변기,SK에너지(주) 미도주유소 화장실,30706,302742
2743,남성용-소변기,SK에너지(주) 미도주유소 화장실,30706,302743
2744,여성용-대변기,SK에너지(주) 미도주유소 화장실,30706,302744
2745,남성용-대변기,신방주유소 화장실,30707,302745
2746,남성용-소변기,신방주유소 화장실,30707,302746
2747,남성용-장애인용대변기,신방주유소 화장실,30707,302747
2748,여성용-대변기,신방주유소 화장실,30707,302748
2749,남성용-대변기,개운산근린공원화장실 화장실,30708,302749
2750,남성용-소변기,개운산근린공원화장실 화장실,30708,302750
2751,여성용-대변기,개운산근린공원화장실 화장실,30708,302751
2752,여성용-장애인용대변기,개운산근린공원화장실 화장실,30708,302752
2753,남성용-대변기,고려주유소 화장실,30709,302753
2754,남성용-소변기,고려주유소 화장실,30709,302754
2755,남성용-장애인용대변기,고려주유소 화장실,30709,302755
2756,남성용-장애인용소변기,고려주유소 화장실,30709,302756
2757,여성용-대변기,고려주유소 화장실,30709,302757
2758,남성용-대변기,그린에너지(주)직영 종암주유소 화장실,30710,302758
2759,남성용-소변기,그린에너지(주)직영 종암주유소 화장실,30710,302759
2760,남성용-장애인용대변기,그린에너지(주)직영 종암주유소 화장실,30710,302760
2761,여성용-대변기,그린에너지(주)직영 종암주유소 화장실,30710,302761
2762,여성용-장애인용대변기,그린에너지(주)직영 종암주유소 화장실,30710,302762
2763,남성용-대변기,꿈나라어린이공원 화장실 화장실,30711,302763
2764,남성용-소변기,꿈나라어린이공원 화장실 화장실,30711,302764
2765,여성용-대변기,꿈나라어린이공원 화장실 화장실,30711,302765
2766,남성용-대변기,돈암마을마당 화장실,30712,302766
2767,남성용-소변기,돈암마을마당 화장실,30712,302767
2768,여성용-대변기,돈암마을마당 화장실,30712,302768
2769,남성용-대변기,동일주유소 화장실,30713,302769
2770,남성용-소변기,동일주유소 화장실,30713,302770
2771,남성용-장애인용대변기,동일주유소 화장실,30713,302771
2772,여성용-대변기,동일주유소 화장실,30713,302772
2773,여성용-장애인용대변기,동일주유소 화장실,30713,302773
2774,남성용-대변기,모랫말근린공원 화장실 화장실,30714,302774
