,facility_available_name,facility_is_available,place_name,place_id,facility_id
471,장애인 전용 주차구역_한우정육식당(부경빌딩),이용가능,한우정육식당(부경빌딩),5051,5051-1
472,주출입구 높이차이 제거_한우정육식당(부경빌딩),이용가능,한우정육식당(부경빌딩),5051,5051-2
473,주출입구 접근로_한일관,이용가능,한일관,5053,5053-0
474,장애인 전용 주차구역_한일관,이용가능,한일관,5053,5053-1
475,주출입구 높이차이 제거_한일관,이용가능,한일관,5053,5053-2
476,주출입구 접근로_해주곰탕,이용가능,해주곰탕,5054,5054-0
477,장애인 전용 주차구역_해주곰탕,이용가능,해주곰탕,5054,5054-1
478,주출입구 높이차이 제거_해주곰탕,이용가능,해주곰탕,5054,5054-2
479,주출입구 접근로_행복가,이용가능,행복가,5055,5055-0
480,주출입구 높이차이 제거_행복가,이용불편,행복가,5055,5055-1
481,주출입구 접근로_형제갈비,이용불편,형제갈비,5056,5056-0
482,주출입구 접근로_호텔 프리마 (주)풍류관,이용가능,호텔 프리마 (주)풍류관,5057,5057-0
483,장애인 전용 주차구역_호텔 프리마 (주)풍류관,이용가능,호텔 프리마 (주)풍류관,5057,5057-1
484,주출입구 높이차이 제거_호텔 프리마 (주)풍류관,이용가능,호텔 프리마 (주)풍류관,5057,5057-2
485,장애인 전용 주차구역_홍천한우,이용가능,홍천한우,5058,5058-0
486,주출입구 접근로_화로 숫불 종로갈비(J빌딩),이용가능,화로 숫불 종로갈비(J빌딩),5059,5059-0
487,장애인 전용 주차구역_화로 숫불 종로갈비(J빌딩),이용가능,화로 숫불 종로갈비(J빌딩),5059,5059-1
488,주출입구 접근로_화로구이,이용가능,화로구이,5060,5060-0
489,장애인 전용 주차구역_화로구이,이용가능,화로구이,5060,5060-1
490,주출입구 높이차이 제거_화로구이,이용가능,화로구이,5060,5060-2
491,주출입구 접근로_화로구이,이용가능,화로구이,5061,5061-0
492,주출입구 높이차이 제거_화로구이,이용가능,화로구이,5061,5061-1
493,주출입구 접근로_화로구이,이용가능,화로구이,5062,5062-0
494,주출입구 높이차이 제거_화로구이,이용가능,화로구이,5062,5062-1
495,주출입구 접근로_화로촌,이용불편,화로촌,5063,5063-0
496,주출입구 접근로_화사랑화로구이,이용불편,화사랑화로구이,5064,5064-0
497,장애인 전용 주차구역_화사랑화로구이,이용가능,화사랑화로구이,5064,5064-1
498,주출입구 높이차이 제거_화사랑화로구이,이용가능,화사랑화로구이,5064,5064-2
499,주출입구 접근로_활화산조개구이,이용가능,활화산조개구이,5065,5065-0
500,장애인 전용 주차구역_활화산조개구이,이용가능,활화산조개구이,5065,5065-1
501,주출입구 접근로_황실떡,이용가능,황실떡,5066,5066-0
502,장애인 전용 주차구역_황실떡,이용가능,황실떡,5066,5066-1
503,주출입구 접근로_황토궁,이용가능,황토궁,5067,5067-0
504,장애인 전용 주차구역_황토궁,이용가능,황토궁,5067,5067-1
505,주출입구 높이차이 제거_황토궁,이용가능,황토궁,5067,5067-2
506,주출입구 접근로_회령쌈밥,이용가능,회령쌈밥,5068,5068-0
507,장애인 전용 주차구역_회령쌈밥,이용가능,회령쌈밥,5068,5068-1
508,주출입구 높이차이 제거_회령쌈밥,이용불편,회령쌈밥,5068,5068-2
509,주출입구 접근로_휘모리,이용가능,휘모리,5069,5069-0
510,주출입구 높이차이 제거_휘모리,이용가능,휘모리,5069,5069-1
511,주출입구 높이차이 제거_흑돈가,이용불편,흑돈가,5071,5071-0
512,주출입구 접근로_흑돈가,이용불편,흑돈가,5072,5072-0
513,장애인 전용 주차구역_흑돈가,이용가능,흑돈가,5072,5072-1
514,주출입구 높이차이 제거_흑돈가,이용가능,흑돈가,5072,5072-2
515,주출입구 접근로_흥부골 님원 추어탕(레보빌),이용가능,흥부골 님원 추어탕(레보빌),5073,5073-0
516,주출입구 높이차이 제거_흥부골 님원 추어탕(레보빌),이용가능,흥부골 님원 추어탕(레보빌),5073,5073-1
517,주출입구 접근로_ZINO,이용가능,ZINO,4856,4856-0
518,장애인 전용 주차구역_ZINO,이용가능,ZINO,4856,4856-1
519,주출입구 접근로_고릴라 인더 키친(연우빌딩),이용가능,고릴라 인더 키친(연우빌딩),4857,4857-0
520,장애인 전용 주차구역_고릴라 인더 키친(연우빌딩),이용가능,고릴라 인더 키친(연우빌딩),4857,4857-1
521,주출입구 높이차이 제거_고릴라 인더 키친(연우빌딩),이용가능,고릴라 인더 키친(연우빌딩),4857,4857-2
522,주출입구 접근로_그라노 더 그릴(히든하우스),이용가능,그라노 더 그릴(히든하우스),4858,4858-0
523,장애인 전용 주차구역_그라노 더 그릴(히든하우스),이용가능,그라노 더 그릴(히든하우스),4858,4858-1
524,주출입구 높이차이 제거_그라노 더 그릴(히든하우스),이용가능,그라노 더 그릴(히든하우스),4858,4858-2
525,주출입구 접근로_돈까스클럽,이용불편,돈까스클럽,4859,4859-0
526,주출입구 접근로_뚜레쥬르 <제과점>,이용가능,뚜레쥬르 <제과점>,4860,4860-0
527,장애인 전용 주차구역_뚜레쥬르 <제과점>,이용불편,뚜레쥬르 <제과점>,4860,4860-1
528,주출입구 높이차이 제거_뚜레쥬르 <제과점>,이용불편,뚜레쥬르 <제과점>,4860,4860-2
529,주출입구 접근로_롯데리아,이용가능,롯데리아,4861,4861-0
530,장애인 전용 주차구역_롯데리아,이용가능,롯데리아,4861,4861-1
531,주출입구 높이차이 제거_롯데리아,이용불편,롯데리아,4861,4861-2
532,주출입구 접근로_롯데리아,이용가능,롯데리아,4862,4862-0
533,장애인 전용 주차구역_롯데리아,이용불편,롯데리아,4862,4862-1
534,주출입구 접근로_미스터피자,이용가능,미스터피자,4863,4863-0
535,장애인 전용 주차구역_미스터피자,이용가능,미스터피자,4863,4863-1
536,주출입구 높이차이 제거_미스터피자,이용가능,미스터피자,4863,4863-2
537,장애인 전용 주차구역_미스터피자,이용가능,미스터피자,4864,4864-0
538,주출입구 높이차이 제거_미스터피자,이용가능,미스터피자,4864,4864-1
539,주출입구 접근로_미스터피자 양재점(크리스탈빌딩),이용가능,미스터피자 양재점(크리스탈빌딩),4865,4865-0
540,장애인 전용 주차구역_미스터피자 양재점(크리스탈빌딩),이용가능,미스터피자 양재점(크리스탈빌딩),4865,4865-1
541,주출입구 높이차이 제거_미스터피자 양재점(크리스탈빌딩),이용가능,미스터피자 양재점(크리스탈빌딩),4865,4865-2
542,주출입구 접근로_베누스타-뷔페,이용가능,베누스타-뷔페,4866,4866-0
543,장애인 전용 주차구역_베누스타-뷔페,이용불편,베누스타-뷔페,4866,4866-1
544,주출입구 높이차이 제거_베누스타-뷔페,이용가능,베누스타-뷔페,4866,4866-2
545,주출입구 접근로_베니건스,이용불편,베니건스,4867,4867-0
546,장애인 전용 주차구역_베니건스,이용가능,베니건스,4867,4867-1
547,주출입구 접근로_보나세라,이용가능,보나세라,4868,4868-0
548,장애인 전용 주차구역_보나세라,이용가능,보나세라,4868,4868-1
549,주출입구 높이차이 제거_보나세라,이용가능,보나세라,4868,4868-2
550,주출입구 접근로_부처스컷,이용가능,부처스컷,4869,4869-0
551,장애인 전용 주차구역_부처스컷,이용가능,부처스컷,4869,4869-1
552,주출입구 높이차이 제거_부처스컷,이용가능,부처스컷,4869,4869-2
553,주출입구 접근로_붓처스컷(SG다이힐빌딩),이용가능,붓처스컷(SG다이힐빌딩),4870,4870-0
554,주출입구 높이차이 제거_붓처스컷(SG다이힐빌딩),이용가능,붓처스컷(SG다이힐빌딩),4870,4870-1
555,주출입구 접근로_브리꼴라쥬카페,이용가능,브리꼴라쥬카페,4871,4871-0
556,장애인 전용 주차구역_브리꼴라쥬카페,이용가능,브리꼴라쥬카페,4871,4871-1
557,주출입구 높이차이 제거_브리꼴라쥬카페,이용가능,브리꼴라쥬카페,4871,4871-2
558,주출입구 접근로_블랙스미스,이용가능,블랙스미스,4872,4872-0
559,장애인 전용 주차구역_블랙스미스,이용가능,블랙스미스,4872,4872-1
560,주출입구 접근로_빕스 대방점,이용가능,빕스 대방점,4873,4873-0
561,장애인 전용 주차구역_빕스 대방점,이용가능,빕스 대방점,4873,4873-1
562,주출입구 높이차이 제거_빕스 대방점,이용가능,빕스 대방점,4873,4873-2
563,주출입구 접근로_빕스 등촌점,이용가능,빕스 등촌점,4874,4874-0
564,장애인 전용 주차구역_빕스 등촌점,이용가능,빕스 등촌점,4874,4874-1
565,주출입구 높이차이 제거_빕스 등촌점,이용가능,빕스 등촌점,4874,4874-2
566,주출입구 접근로_빕스 문정점,이용가능,빕스 문정점,4875,4875-0
567,장애인 전용 주차구역_빕스 문정점,이용가능,빕스 문정점,4875,4875-1
568,주출입구 높이차이 제거_빕스 문정점,이용가능,빕스 문정점,4875,4875-2
569,주출입구 접근로_빕스 봉천역점,이용가능,빕스 봉천역점,4876,4876-0
570,장애인 전용 주차구역_빕스 봉천역점,이용불편,빕스 봉천역점,4876,4876-1
571,주출입구 높이차이 제거_빕스 봉천역점,이용가능,빕스 봉천역점,4876,4876-2
572,장애인 전용 주차구역_빕스 상봉역점,이용가능,빕스 상봉역점,4877,4877-0
573,주출입구 높이차이 제거_빕스 상봉역점,이용가능,빕스 상봉역점,4877,4877-1
574,주출입구 접근로_빕스 창동점,이용가능,빕스 창동점,4878,4878-0
575,장애인 전용 주차구역_빕스 창동점,이용불편,빕스 창동점,4878,4878-1
576,주출입구 높이차이 제거_빕스 창동점,이용가능,빕스 창동점,4878,4878-2
577,주출입구 접근로_빕스 청담점,이용가능,빕스 청담점,4879,4879-0
578,장애인 전용 주차구역_빕스 청담점,이용가능,빕스 청담점,4879,4879-1
579,주출입구 높이차이 제거_빕스 청담점,이용가능,빕스 청담점,4879,4879-2
580,주출입구 접근로_샤델리(한수빌딩),이용가능,샤델리(한수빌딩),4880,4880-0
581,장애인 전용 주차구역_샤델리(한수빌딩),이용가능,샤델리(한수빌딩),4880,4880-1
582,주출입구 높이차이 제거_샤델리(한수빌딩),이용가능,샤델리(한수빌딩),4880,4880-2
583,주출입구 접근로_서강8경 제2근생(일반음식점),이용가능,서강8경 제2근생(일반음식점),4881,4881-0
584,장애인 전용 주차구역_서강8경 제2근생(일반음식점),이용가능,서강8경 제2근생(일반음식점),4881,4881-1
585,주출입구 높이차이 제거_서강8경 제2근생(일반음식점),이용불편,서강8경 제2근생(일반음식점),4881,4881-2
586,주출입구 접근로_아실라,이용가능,아실라,4882,4882-0
587,주출입구 접근로_아웃백스테이크하우스 봉천점,이용가능,아웃백스테이크하우스 봉천점,4883,4883-0
588,장애인 전용 주차구역_아웃백스테이크하우스 봉천점,이용가능,아웃백스테이크하우스 봉천점,4883,4883-1
589,주출입구 높이차이 제거_아웃백스테이크하우스 봉천점,이용불편,아웃백스테이크하우스 봉천점,4883,4883-2
590,장애인 전용 주차구역_아웃백스테이크하우스 삼봉점,이용가능,아웃백스테이크하우스 삼봉점,4884,4884-0
591,주출입구 접근로_아웃백스테이크하우스 신대방점,이용가능,아웃백스테이크하우스 신대방점,4885,4885-0
592,장애인 전용 주차구역_아웃백스테이크하우스 신대방점,이용가능,아웃백스테이크하우스 신대방점,4885,4885-1
593,주출입구 접근로_아웃백스테이크하우스 신촌점,이용불편,아웃백스테이크하우스 신촌점,4886,4886-0
594,주출입구 접근로_아웃백스테이크하우스 잠실점,이용가능,아웃백스테이크하우스 잠실점,4887,4887-0
595,장애인 전용 주차구역_아웃백스테이크하우스 잠실점,이용가능,아웃백스테이크하우스 잠실점,4887,4887-1
596,주출입구 접근로_올리아,이용가능,올리아,4888,4888-0
597,장애인 전용 주차구역_올리아,이용가능,올리아,4888,4888-1
598,주출입구 접근로_와인 바꼬뜨도르(페리빌딩),이용가능,와인 바꼬뜨도르(페리빌딩),4889,4889-0
599,주출입구 높이차이 제거_와인 바꼬뜨도르(페리빌딩),이용가능,와인 바꼬뜨도르(페리빌딩),4889,4889-1
600,주출입구 접근로_이태원동 근린생활시설(휴게음식점),이용가능,이태원동 근린생활시설(휴게음식점),4890,4890-0
601,장애인 전용 주차구역_이태원동 근린생활시설(휴게음식점),이용가능,이태원동 근린생활시설(휴게음식점),4890,4890-1
602,주출입구 높이차이 제거_이태원동 근린생활시설(휴게음식점),이용가능,이태원동 근린생활시설(휴게음식점),4890,4890-2
603,주출입구 접근로_일파르코,이용불편,일파르코,4891,4891-0
604,장애인 전용 주차구역_일파르코,이용불편,일파르코,4891,4891-1
605,주출입구 높이차이 제거_일파르코,이용가능,일파르코,4891,4891-2
606,장애인 전용 주차구역_잇플레이스,이용가능,잇플레이스,4892,4892-0
607,장애인용 관람석_잇플레이스,이용가능,잇플레이스,4892,4892-1
608,주출입구 접근로_장L카페레스토랑,이용가능,장L카페레스토랑,4893,4893-0
609,주출입구 높이차이 제거_장L카페레스토랑,이용가능,장L카페레스토랑,4893,4893-1
610,주출입구 접근로_초원웨딩홀뷔페,이용불편,초원웨딩홀뷔페,4894,4894-0
611,주출입구 높이차이 제거_초원웨딩홀뷔페,이용불편,초원웨딩홀뷔페,4894,4894-1
612,주출입구 접근로_쿼터백,이용가능,쿼터백,4895,4895-0
613,주출입구 높이차이 제거_쿼터백,이용가능,쿼터백,4895,4895-1
614,주출입구 접근로_크리스피크림 도넛츠,이용가능,크리스피크림 도넛츠,4896,4896-0
615,주출입구 높이차이 제거_크리스피크림 도넛츠,이용가능,크리스피크림 도넛츠,4896,4896-1
616,주출입구 접근로_투쉐 카페&레스토랑(미산빌딩),이용가능,투쉐 카페&레스토랑(미산빌딩),4897,4897-0
617,장애인 전용 주차구역_투쉐 카페&레스토랑(미산빌딩),이용가능,투쉐 카페&레스토랑(미산빌딩),4897,4897-1
618,주출입구 높이차이 제거_투쉐 카페&레스토랑(미산빌딩),이용가능,투쉐 카페&레스토랑(미산빌딩),4897,4897-2
619,주출입구 접근로_파리바게트,이용가능,파리바게트,4898,4898-0
620,장애인 전용 주차구역_파리바게트,이용가능,파리바게트,4898,4898-1
621,주출입구 높이차이 제거_파리바게트,이용불편,파리바게트,4898,4898-2
622,주출입구 접근로_파리크라상,이용가능,파리크라상,4899,4899-0
623,주출입구 접근로_파리크라샹,이용가능,파리크라샹,4900,4900-0
624,장애인 전용 주차구역_파리크라샹,이용가능,파리크라샹,4900,4900-1
625,주출입구 접근로_프로방스,이용가능,프로방스,4901,4901-0
626,장애인 전용 주차구역_프로방스,이용불편,프로방스,4901,4901-1
627,주출입구 높이차이 제거_프로방스,이용불편,프로방스,4901,4901-2
628,주출입구 접근로_피자스토리,이용가능,피자스토리,4902,4902-0
629,장애인 전용 주차구역_피자스토리,이용가능,피자스토리,4902,4902-1
630,주출입구 접근로_피자헛,이용가능,피자헛,4903,4903-0
631,주출입구 높이차이 제거_피자헛,이용가능,피자헛,4903,4903-1
632,주출입구 접근로_피자헛,이용가능,피자헛,4904,4904-0
633,장애인 전용 주차구역_피자헛,이용가능,피자헛,4904,4904-1
634,주출입구 높이차이 제거_피자헛,이용가능,피자헛,4904,4904-2
635,주출입구 접근로_한국 피자헛 한티역점,이용가능,한국 피자헛 한티역점,4905,4905-0
636,주출입구 높이차이 제거_한국 피자헛 한티역점,이용가능,한국 피자헛 한티역점,4905,4905-1
637,주출입구 접근로_한국맥도날드,이용가능,한국맥도날드,4906,4906-0
638,장애인 전용 주차구역_한국맥도날드,이용가능,한국맥도날드,4906,4906-1
639,주출입구 높이차이 제거_한국맥도날드,이용가능,한국맥도날드,4906,4906-2
640,주출입구 접근로_한국맥도날드송정역,이용가능,한국맥도날드송정역,4907,4907-0
641,장애인 전용 주차구역_한국맥도날드송정역,이용가능,한국맥도날드송정역,4907,4907-1
642,주출입구 높이차이 제거_한국맥도날드송정역,이용불편,한국맥도날드송정역,4907,4907-2
643,주출입구 접근로_한국피자헛,이용가능,한국피자헛,4908,4908-0
644,장애인 전용 주차구역_한국피자헛,이용가능,한국피자헛,4908,4908-1
645,주출입구 접근로_한국피자헛등촌점(샷뽀르),이용가능,한국피자헛등촌점(샷뽀르),4909,4909-0
646,주출입구 높이차이 제거_한국피자헛등촌점(샷뽀르),이용가능,한국피자헛등촌점(샷뽀르),4909,4909-1
647,주출입구 접근로_화수목레스토랑,이용가능,화수목레스토랑,4910,4910-0
648,장애인 전용 주차구역_화수목레스토랑,이용가능,화수목레스토랑,4910,4910-1
649,주출입구 접근로_근린생활시설(팬다),이용불편,근린생활시설(팬다),4856,4856-0
650,장애인 전용 주차구역_근린생활시설(팬다),이용가능,근린생활시설(팬다),4856,4856-1
651,주출입구 접근로_만리장성,이용불편,만리장성,4857,4857-0
652,장애인 전용 주차구역_만리장성,이용가능,만리장성,4857,4857-1
653,주출입구 높이차이 제거_만리장성,이용가능,만리장성,4857,4857-2
654,주출입구 접근로_상하이짬뽕건물,이용가능,상하이짬뽕건물,4858,4858-0
655,장애인 전용 주차구역_상하이짬뽕건물,이용가능,상하이짬뽕건물,4858,4858-1
656,주출입구 접근로_실크로드,이용가능,실크로드,4859,4859-0
657,장애인 전용 주차구역_실크로드,이용불편,실크로드,4859,4859-1
658,주출입구 높이차이 제거_실크로드,이용불편,실크로드,4859,4859-2
659,주출입구 접근로_왕짜장,이용가능,왕짜장,4860,4860-0
660,주출입구 접근로_원챠우,이용가능,원챠우,4861,4861-0
661,주출입구 높이차이 제거_원챠우,이용가능,원챠우,4861,4861-1
662,주출입구 접근로_이화원,이용가능,이화원,4862,4862-0
663,장애인 전용 주차구역_이화원,이용가능,이화원,4862,4862-1
664,주출입구 접근로_철판해물손짜장,이용가능,철판해물손짜장,4863,4863-0
665,장애인 전용 주차구역_철판해물손짜장,이용가능,철판해물손짜장,4863,4863-1
666,주출입구 높이차이 제거_철판해물손짜장,이용불편,철판해물손짜장,4863,4863-2
667,주출입구 접근로_타워차이,이용가능,타워차이,4864,4864-0
668,장애인 전용 주차구역_타워차이,이용가능,타워차이,4864,4864-1
669,장애인용 관람석_타워차이,이용가능,타워차이,4864,4864-2
670,장애인 전용 주차구역_하림각,이용가능,하림각,4865,4865-0
671,주출입구 높이차이 제거_하림각,이용가능,하림각,4865,4865-1
672,주출입구 접근로_희래등,이용불편,희래등,4866,4866-0
673,장애인 전용 주차구역_희래등,이용가능,희래등,4866,4866-1
674,주출입구 높이차이 제거_희래등,이용불편,희래등,4866,4866-2
675,주출입구 접근로_(주)에도긴,이용가능,(주)에도긴,4856,4856-0
676,장애인 전용 주차구역_(주)에도긴,이용가능,(주)에도긴,4856,4856-1
677,주출입구 높이차이 제거_(주)에도긴,이용가능,(주)에도긴,4856,4856-2
678,주출입구 접근로_강서수산,이용가능,강서수산,4857,4857-0
679,장애인 전용 주차구역_강서수산,이용불편,강서수산,4857,4857-1
680,주출입구 접근로_경복궁삿뽀로,이용불편,경복궁삿뽀로,4858,4858-0
681,장애인 전용 주차구역_경복궁삿뽀로,이용불편,경복궁삿뽀로,4858,4858-1
682,주출입구 높이차이 제거_경복궁삿뽀로,이용가능,경복궁삿뽀로,4858,4858-2
683,주출입구 접근로_그물에걸린바다,이용불편,그물에걸린바다,4859,4859-0
684,장애인 전용 주차구역_그물에걸린바다,이용가능,그물에걸린바다,4859,4859-1
685,주출입구 높이차이 제거_그물에걸린바다,이용가능,그물에걸린바다,4859,4859-2
686,주출입구 접근로_금강수산,이용가능,금강수산,4860,4860-0
687,주출입구 접근로_마리온 크레페 Lozy,이용가능,마리온 크레페 Lozy,4861,4861-0
688,장애인 전용 주차구역_마리온 크레페 Lozy,이용가능,마리온 크레페 Lozy,4861,4861-1
689,주출입구 높이차이 제거_마리온 크레페 Lozy,이용가능,마리온 크레페 Lozy,4861,4861-2
690,주출입구 접근로_맑은바닷가의나루터,이용가능,맑은바닷가의나루터,4862,4862-0
691,장애인 전용 주차구역_맑은바닷가의나루터,이용가능,맑은바닷가의나루터,4862,4862-1
692,주출입구 접근로_미송샤브샤브,이용불편,미송샤브샤브,4863,4863-0
693,장애인 전용 주차구역_미송샤브샤브,이용불편,미송샤브샤브,4863,4863-1
694,주출입구 높이차이 제거_미송샤브샤브,이용가능,미송샤브샤브,4863,4863-2
695,주출입구 접근로_바다회공원,이용불편,바다회공원,4864,4864-0
696,주출입구 접근로_바다회공원음식점(청림빌딩)(제시카키친),이용가능,바다회공원음식점(청림빌딩)(제시카키친),4865,4865-0
697,장애인 전용 주차구역_바다회공원음식점(청림빌딩)(제시카키친),이용불편,바다회공원음식점(청림빌딩)(제시카키친),4865,4865-1
698,주출입구 높이차이 제거_바다회공원음식점(청림빌딩)(제시카키친),이용가능,바다회공원음식점(청림빌딩)(제시카키친),4865,4865-2
699,주출입구 접근로_별난횟집,이용가능,별난횟집,4866,4866-0
700,장애인 전용 주차구역_별난횟집,이용가능,별난횟집,4866,4866-1
701,주출입구 접근로_삼경바다,이용가능,삼경바다,4867,4867-0
702,장애인 전용 주차구역_삼경바다,이용가능,삼경바다,4867,4867-1
703,주출입구 높이차이 제거_삼경바다,이용가능,삼경바다,4867,4867-2
704,주출입구 접근로_샤르르 샤브샤브,이용가능,샤르르 샤브샤브,4868,4868-0
705,장애인 전용 주차구역_샤르르 샤브샤브,이용가능,샤르르 샤브샤브,4868,4868-1
706,주출입구 높이차이 제거_샤르르 샤브샤브,이용가능,샤르르 샤브샤브,4868,4868-2
707,주출입구 접근로_샤브궁샤브가,이용가능,샤브궁샤브가,4869,4869-0
708,주출입구 접근로_씨푸드 대림점,이용가능,씨푸드 대림점,4870,4870-0
709,장애인 전용 주차구역_씨푸드 대림점,이용불편,씨푸드 대림점,4870,4870-1
710,주출입구 높이차이 제거_씨푸드 대림점,이용가능,씨푸드 대림점,4870,4870-2
711,주출입구 접근로_아사달횟집,이용불편,아사달횟집,4871,4871-0
712,주출입구 높이차이 제거_아사달횟집,이용가능,아사달횟집,4871,4871-1
713,주출입구 접근로_아지코우보,이용가능,아지코우보,4872,4872-0
714,장애인 전용 주차구역_아지코우보,이용가능,아지코우보,4872,4872-1
715,주출입구 높이차이 제거_아지코우보,이용가능,아지코우보,4872,4872-2
716,주출입구 접근로_어부박씨,이용불편,어부박씨,4873,4873-0
717,주출입구 접근로_이춘복참치,이용불편,이춘복참치,4874,4874-0
718,주출입구 높이차이 제거_이춘복참치,이용가능,이춘복참치,4874,4874-1
719,주출입구 접근로_일반음식점(삿뽀로),이용가능,일반음식점(삿뽀로),4875,4875-0
720,장애인 전용 주차구역_일반음식점(삿뽀로),이용가능,일반음식점(삿뽀로),4875,4875-1
721,주출입구 높이차이 제거_일반음식점(삿뽀로),이용가능,일반음식점(삿뽀로),4875,4875-2
722,주출입구 접근로_일식미진(일반음식점),이용가능,일식미진(일반음식점),4876,4876-0
723,장애인 전용 주차구역_일식미진(일반음식점),이용가능,일식미진(일반음식점),4876,4876-1
724,주출입구 높이차이 제거_일식미진(일반음식점),이용불편,일식미진(일반음식점),4876,4876-2
725,주출입구 접근로_정동진회집 하계점,이용가능,정동진회집 하계점,4877,4877-0
726,장애인 전용 주차구역_정동진회집 하계점,이용가능,정동진회집 하계점,4877,4877-1
727,주출입구 접근로_참치박사,이용가능,참치박사,4878,4878-0
728,장애인 전용 주차구역_참치박사,이용가능,참치박사,4878,4878-1
729,주출입구 접근로_청량리쇠고기샤브샤브,이용가능,청량리쇠고기샤브샤브,4879,4879-0
730,장애인 전용 주차구역_청량리쇠고기샤브샤브,이용가능,청량리쇠고기샤브샤브,4879,4879-1
731,주출입구 높이차이 제거_청량리쇠고기샤브샤브,이용불편,청량리쇠고기샤브샤브,4879,4879-2
732,주출입구 접근로_청해수산회천하통일,이용가능,청해수산회천하통일,4880,4880-0
733,장애인 전용 주차구역_청해수산회천하통일,이용가능,청해수산회천하통일,4880,4880-1
734,주출입구 접근로_킹스(북해도),이용가능,킹스(북해도),4881,4881-0
735,장애인 전용 주차구역_킹스(북해도),이용가능,킹스(북해도),4881,4881-1
736,주출입구 접근로_해성회수산,이용가능,해성회수산,4882,4882-0
737,장애인 전용 주차구역_해성회수산,이용가능,해성회수산,4882,4882-1
738,주출입구 접근로_호면당(조은빌딩),이용가능,호면당(조은빌딩),4883,4883-0
739,주출입구 높이차이 제거_호면당(조은빌딩),이용가능,호면당(조은빌딩),4883,4883-1
740,주출입구 접근로_희전샤브샤브,이용가능,희전샤브샤브,4884,4884-0
741,장애인 전용 주차구역_희전샤브샤브,이용불편,희전샤브샤브,4884,4884-1
742,주출입구 높이차이 제거_희전샤브샤브,이용불편,희전샤브샤브,4884,4884-2
743,주출입구 접근로_(주) 씨머스,이용가능,(주) 씨머스,4856,4856-0
744,장애인 전용 주차구역_(주) 씨머스,이용가능,(주) 씨머스,4856,4856-1
745,주출입구 높이차이 제거_(주) 씨머스,이용가능,(주) 씨머스,4856,4856-2
746,주출입구 접근로_2층에오렌지룸(일반음식점)-호프&요리주점,이용가능,2층에오렌지룸(일반음식점)-호프&요리주점,4857,4857-0
747,장애인 전용 주차구역_2층에오렌지룸(일반음식점)-호프&요리주점,이용가능,2층에오렌지룸(일반음식점)-호프&요리주점,4857,4857-1
748,주출입구 높이차이 제거_2층에오렌지룸(일반음식점)-호프&요리주점,이용가능,2층에오렌지룸(일반음식점)-호프&요리주점,4857,4857-2
749,주출입구 접근로_AB엔터테인먼트-연예기획사,이용가능,AB엔터테인먼트-연예기획사,4858,4858-0
750,장애인 전용 주차구역_AB엔터테인먼트-연예기획사,이용가능,AB엔터테인먼트-연예기획사,4858,4858-1
751,주출입구 높이차이 제거_AB엔터테인먼트-연예기획사,이용가능,AB엔터테인먼트-연예기획사,4858,4858-2
752,주출입구 접근로_Amazing B/D,이용불편,Amazing B/D,4859,4859-0
753,장애인 전용 주차구역_Amazing B/D,이용가능,Amazing B/D,4859,4859-1
754,주출입구 접근로_CULISSU GAIA,이용가능,CULISSU GAIA,4860,4860-0
755,장애인 전용 주차구역_CULISSU GAIA,이용가능,CULISSU GAIA,4860,4860-1
756,장애인 전용 주차구역_GASTRO PUB-주점,이용불편,GASTRO PUB-주점,4861,4861-0
757,주출입구 높이차이 제거_GASTRO PUB-주점,이용가능,GASTRO PUB-주점,4861,4861-1
758,주출입구 접근로_Love Affair,이용가능,Love Affair,4862,4862-0
759,주출입구 높이차이 제거_Love Affair,이용가능,Love Affair,4862,4862-1
760,주출입구 접근로_MUG FOR RABBIT-카페,이용가능,MUG FOR RABBIT-카페,4863,4863-0
761,장애인 전용 주차구역_MUG FOR RABBIT-카페,이용가능,MUG FOR RABBIT-카페,4863,4863-1
762,주출입구 높이차이 제거_MUG FOR RABBIT-카페,이용가능,MUG FOR RABBIT-카페,4863,4863-2
763,주출입구 접근로_SK허브진,이용가능,SK허브진,4864,4864-0
764,장애인 전용 주차구역_SK허브진,이용가능,SK허브진,4864,4864-1
765,주출입구 접근로_Table 2425,이용가능,Table 2425,4865,4865-0
766,장애인 전용 주차구역_WA BAR,이용가능,WA BAR,4866,4866-0
767,주출입구 접근로_coffeesmith(휴게음식점),이용가능,coffeesmith(휴게음식점),4867,4867-0
768,장애인 전용 주차구역_coffeesmith(휴게음식점),이용가능,coffeesmith(휴게음식점),4867,4867-1
769,주출입구 접근로_enjoy taste & service,이용가능,enjoy taste & service,4868,4868-0
770,장애인 전용 주차구역_enjoy taste & service,이용가능,enjoy taste & service,4868,4868-1
771,주출입구 높이차이 제거_enjoy taste & service,이용가능,enjoy taste & service,4868,4868-2
772,주출입구 접근로_gs25-편의점,이용가능,gs25-편의점,4869,4869-0
773,장애인 전용 주차구역_gs25-편의점,이용가능,gs25-편의점,4869,4869-1
774,주출입구 접근로_wellz-가구판매,이용가능,wellz-가구판매,4870,4870-0
775,장애인 전용 주차구역_wellz-가구판매,이용가능,wellz-가구판매,4870,4870-1
776,주출입구 높이차이 제거_wellz-가구판매,이용가능,wellz-가구판매,4870,4870-2
