,facility_available_name,facility_is_available,place_name,place_id,facility_id
10509,주출입구 높이차이 제거_숭실중학교,이용가능,숭실중학교,2955,2955-2
10510,장애인용 승강기_숭실중학교,이용불편,숭실중학교,2955,2955-3
10511,주출입구 접근로_숭실호스피탈리티학원,이용가능,숭실호스피탈리티학원,2956,2956-0
10512,장애인 전용 주차구역_숭실호스피탈리티학원,이용가능,숭실호스피탈리티학원,2956,2956-1
10513,주출입구 높이차이 제거_숭실호스피탈리티학원,이용가능,숭실호스피탈리티학원,2956,2956-2
10514,장애인용 승강기_숭실호스피탈리티학원,이용가능,숭실호스피탈리티학원,2956,2956-3
10515,장애인용 화장실_숭실호스피탈리티학원,이용가능,숭실호스피탈리티학원,2956,2956-4
10516,주출입구 접근로_숭의여자고등학교,이용가능,숭의여자고등학교,2957,2957-0
10517,장애인 전용 주차구역_숭의여자고등학교,이용가능,숭의여자고등학교,2957,2957-1
10518,주출입구 높이차이 제거_숭의여자고등학교,이용가능,숭의여자고등학교,2957,2957-2
10519,장애인용 승강기_숭의여자고등학교,이용가능,숭의여자고등학교,2957,2957-3
10520,장애인용 화장실_숭의여자고등학교,이용가능,숭의여자고등학교,2957,2957-4
10521,주출입구 접근로_숭의여자중학교,이용가능,숭의여자중학교,2958,2958-0
10522,장애인 전용 주차구역_숭의여자중학교,이용가능,숭의여자중학교,2958,2958-1
10523,주출입구 높이차이 제거_숭의여자중학교,이용가능,숭의여자중학교,2958,2958-2
10524,장애인용 승강기_숭의여자중학교,이용가능,숭의여자중학교,2958,2958-3
10525,장애인용 화장실_숭의여자중학교,이용불편,숭의여자중학교,2958,2958-4
10526,주출입구 접근로_숲센터(참나무어린이집),이용가능,숲센터(참나무어린이집),2959,2959-0
10527,장애인 전용 주차구역_숲센터(참나무어린이집),이용가능,숲센터(참나무어린이집),2959,2959-1
10528,주출입구 높이차이 제거_숲센터(참나무어린이집),이용가능,숲센터(참나무어린이집),2959,2959-2
10529,주출입구 접근로_숲속나무유치원,이용가능,숲속나무유치원,2960,2960-0
10530,장애인 전용 주차구역_숲속나무유치원,이용가능,숲속나무유치원,2960,2960-1
10531,주출입구 높이차이 제거_숲속나무유치원,이용가능,숲속나무유치원,2960,2960-2
10532,주출입구 접근로_숲속키즈나라어린이집,이용가능,숲속키즈나라어린이집,2961,2961-0
10533,장애인 전용 주차구역_숲속키즈나라어린이집,이용가능,숲속키즈나라어린이집,2961,2961-1
10534,주출입구 높이차이 제거_숲속키즈나라어린이집,이용가능,숲속키즈나라어린이집,2961,2961-2
10535,주출입구 접근로_스머프어린이집,이용가능,스머프어린이집,2962,2962-0
10536,장애인 전용 주차구역_스머프어린이집,이용가능,스머프어린이집,2962,2962-1
10537,주출입구 높이차이 제거_스머프어린이집,이용가능,스머프어린이집,2962,2962-2
10538,장애인용 승강기_스머프어린이집,이용불편,스머프어린이집,2962,2962-3
10539,주출입구 접근로_슬기어린이집,이용불편,슬기어린이집,2963,2963-0
10540,장애인 전용 주차구역_슬기어린이집,이용가능,슬기어린이집,2963,2963-1
10541,주출입구 접근로_슬기어린이집,이용가능,슬기어린이집,2964,2964-0
10542,장애인 전용 주차구역_슬기어린이집,이용가능,슬기어린이집,2964,2964-1
10543,주출입구 높이차이 제거_슬기어린이집,이용가능,슬기어린이집,2964,2964-2
10544,주출입구 접근로_승무원학원,이용가능,승무원학원,2965,2965-0
10545,장애인 전용 주차구역_승무원학원,이용가능,승무원학원,2965,2965-1
10546,주출입구 높이차이 제거_승무원학원,이용불편,승무원학원,2965,2965-2
10547,장애인용 승강기_승무원학원,이용가능,승무원학원,2965,2965-3
10548,장애인용 화장실_승무원학원,이용불편,승무원학원,2965,2965-4
10549,주출입구 접근로_시립동작도서관,이용불편,시립동작도서관,2966,2966-0
10550,장애인 전용 주차구역_시립동작도서관,이용가능,시립동작도서관,2966,2966-1
10551,주출입구 높이차이 제거_시립동작도서관,이용불편,시립동작도서관,2966,2966-2
10552,장애인용 화장실_시립동작도서관,이용가능,시립동작도서관,2966,2966-3
10553,주출입구 접근로_시사영어사,이용가능,시사영어사,2967,2967-0
10554,장애인 전용 주차구역_시사영어사,이용가능,시사영어사,2967,2967-1
10555,주출입구 높이차이 제거_시사영어사,이용불편,시사영어사,2967,2967-2
10556,장애인용 승강기_시사영어사,이용불편,시사영어사,2967,2967-3
10557,장애인용 화장실_시사영어사,이용불편,시사영어사,2967,2967-4
10558,주출입구 접근로_시사일본어학원,이용가능,시사일본어학원,2968,2968-0
10559,장애인 전용 주차구역_시사일본어학원,이용가능,시사일본어학원,2968,2968-1
10560,장애인용 승강기_시사일본어학원,이용불편,시사일본어학원,2968,2968-2
10561,장애인용 화장실_시사일본어학원,이용불편,시사일본어학원,2968,2968-3
10562,주출입구 접근로_시온어린이집,이용불편,시온어린이집,2969,2969-0
10563,장애인 전용 주차구역_시온어린이집,이용가능,시온어린이집,2969,2969-1
10564,장애인용 승강기_시온어린이집,이용불편,시온어린이집,2969,2969-2
10565,주출입구 접근로_시흥어린이집,이용가능,시흥어린이집,2970,2970-0
10566,장애인 전용 주차구역_시흥어린이집,이용가능,시흥어린이집,2970,2970-1
10567,주출입구 접근로_신가초등학교,이용가능,신가초등학교,2971,2971-0
10568,장애인 전용 주차구역_신가초등학교,이용불편,신가초등학교,2971,2971-1
10569,장애인용 화장실_신가초등학교,이용불편,신가초등학교,2971,2971-2
10570,주출입구 높이차이 제거_신강초등학교,이용가능,신강초등학교,2972,2972-0
10571,장애인 전용 주차구역_신계초등학교,이용불편,신계초등학교,2973,2973-0
10572,주출입구 높이차이 제거_신계초등학교,이용불편,신계초등학교,2973,2973-1
10573,장애인용 승강기_신계초등학교,이용가능,신계초등학교,2973,2973-2
10574,장애인용 화장실_신계초등학교,이용불편,신계초등학교,2973,2973-3
10575,주출입구 접근로_신광여자고등학교,이용가능,신광여자고등학교,2974,2974-0
10576,장애인 전용 주차구역_신광여자고등학교,이용가능,신광여자고등학교,2974,2974-1
10577,주출입구 높이차이 제거_신광여자고등학교,이용가능,신광여자고등학교,2974,2974-2
10578,주출입구 접근로_신광여자중학교,이용가능,신광여자중학교,2975,2975-0
10579,장애인 전용 주차구역_신광여자중학교,이용가능,신광여자중학교,2975,2975-1
10580,주출입구 높이차이 제거_신광여자중학교,이용가능,신광여자중학교,2975,2975-2
10581,주출입구 접근로_신광초등학교,이용가능,신광초등학교,2976,2976-0
10582,장애인 전용 주차구역_신광초등학교,이용가능,신광초등학교,2976,2976-1
10583,주출입구 접근로_신구로초등학교,이용가능,신구로초등학교,2977,2977-0
10584,장애인 전용 주차구역_신구로초등학교,이용불편,신구로초등학교,2977,2977-1
10585,주출입구 높이차이 제거_신구로초등학교,이용불편,신구로초등학교,2977,2977-2
10586,장애인용 화장실_신구로초등학교,이용불편,신구로초등학교,2977,2977-3
10587,주출입구 접근로_신구중학교,이용가능,신구중학교,2978,2978-0
10588,장애인 전용 주차구역_신구중학교,이용가능,신구중학교,2978,2978-1
10589,주출입구 높이차이 제거_신구중학교,이용가능,신구중학교,2978,2978-2
10590,장애인용 화장실_신구중학교,이용불편,신구중학교,2978,2978-3
10591,주출입구 접근로_신기초등학교,이용가능,신기초등학교,2979,2979-0
10592,장애인 전용 주차구역_신기초등학교,이용가능,신기초등학교,2979,2979-1
10593,주출입구 높이차이 제거_신기초등학교,이용가능,신기초등학교,2979,2979-2
10594,주출입구 접근로_신길초등학교,이용가능,신길초등학교,2980,2980-0
10595,장애인 전용 주차구역_신길초등학교,이용가능,신길초등학교,2980,2980-1
10596,주출입구 높이차이 제거_신길초등학교,이용가능,신길초등학교,2980,2980-2
10597,장애인용 승강기_신길초등학교,이용가능,신길초등학교,2980,2980-3
10598,장애인용 화장실_신길초등학교,이용불편,신길초등학교,2980,2980-4
10599,주출입구 접근로_신꿈나무어린이집,이용불편,신꿈나무어린이집,2981,2981-0
10600,장애인 전용 주차구역_신꿈나무어린이집,이용가능,신꿈나무어린이집,2981,2981-1
10601,주출입구 높이차이 제거_신꿈나무어린이집,이용불편,신꿈나무어린이집,2981,2981-2
10602,주출입구 접근로_신나는어린이집,이용가능,신나는어린이집,2982,2982-0
10603,장애인 전용 주차구역_신나는어린이집,이용가능,신나는어린이집,2982,2982-1
10604,주출입구 높이차이 제거_신나는어린이집,이용가능,신나는어린이집,2982,2982-2
10605,장애인용 승강기_신나는어린이집,이용불편,신나는어린이집,2982,2982-3
10606,주출입구 접근로_신나는유치원,이용가능,신나는유치원,2983,2983-0
10607,장애인 전용 주차구역_신나는유치원,이용가능,신나는유치원,2983,2983-1
10608,주출입구 높이차이 제거_신나는유치원,이용가능,신나는유치원,2983,2983-2
10609,주출입구 접근로_신나라어린이집,이용가능,신나라어린이집,2984,2984-0
10610,장애인 전용 주차구역_신나라어린이집,이용가능,신나라어린이집,2984,2984-1
10611,주출입구 높이차이 제거_신나라어린이집,이용가능,신나라어린이집,2984,2984-2
10612,장애인용 화장실_신나라어린이집,이용불편,신나라어린이집,2984,2984-3
10613,주출입구 접근로_신남성초등학교,이용가능,신남성초등학교,2985,2985-0
10614,장애인 전용 주차구역_신남성초등학교,이용가능,신남성초등학교,2985,2985-1
10615,주출입구 높이차이 제거_신남성초등학교,이용가능,신남성초등학교,2985,2985-2
10616,장애인용 화장실_신남성초등학교,이용불편,신남성초등학교,2985,2985-3
10617,주출입구 접근로_신남중학교,이용불편,신남중학교,2986,2986-0
10618,장애인 전용 주차구역_신남중학교,이용불편,신남중학교,2986,2986-1
10619,장애인 전용 주차구역_신남초등학교,이용가능,신남초등학교,2987,2987-0
10620,주출입구 높이차이 제거_신남초등학교,이용가능,신남초등학교,2987,2987-1
10621,주출입구 접근로_신내초등학교,이용불편,신내초등학교,2988,2988-0
10622,장애인 전용 주차구역_신내초등학교,이용가능,신내초등학교,2988,2988-1
10623,주출입구 높이차이 제거_신내초등학교,이용가능,신내초등학교,2988,2988-2
10624,장애인용 승강기_신내초등학교,이용불편,신내초등학교,2988,2988-3
10625,장애인용 화장실_신내초등학교,이용불편,신내초등학교,2988,2988-4
10626,주출입구 접근로_신당초등학교,이용불편,신당초등학교,2989,2989-0
10627,장애인 전용 주차구역_신당초등학교,이용불편,신당초등학교,2989,2989-1
10628,주출입구 높이차이 제거_신당초등학교,이용가능,신당초등학교,2989,2989-2
10629,장애인용 승강기_신당초등학교,이용불편,신당초등학교,2989,2989-3
10630,장애인용 화장실_신당초등학교,이용불편,신당초등학교,2989,2989-4
10631,주출입구 접근로_신도림중학교,이용가능,신도림중학교,2990,2990-0
10632,장애인 전용 주차구역_신도림중학교,이용가능,신도림중학교,2990,2990-1
10633,주출입구 높이차이 제거_신도림중학교,이용가능,신도림중학교,2990,2990-2
10634,장애인용 승강기_신도림중학교,이용불편,신도림중학교,2990,2990-3
10635,장애인용 화장실_신도림중학교,이용불편,신도림중학교,2990,2990-4
10636,주출입구 접근로_신도림초등학교,이용가능,신도림초등학교,2991,2991-0
10637,장애인 전용 주차구역_신도림초등학교,이용불편,신도림초등학교,2991,2991-1
10638,주출입구 높이차이 제거_신도림초등학교,이용불편,신도림초등학교,2991,2991-2
10639,장애인용 화장실_신도림초등학교,이용불편,신도림초등학교,2991,2991-3
10640,장애인 전용 주차구역_신도봉중,이용불편,신도봉중,2992,2992-0
10641,주출입구 높이차이 제거_신도봉중,이용불편,신도봉중,2992,2992-1
10642,장애인 전용 주차구역_신동아프라자<신세계음악학원>,이용불편,신동아프라자<신세계음악학원>,2993,2993-0
10643,장애인용 화장실_신동아프라자<신세계음악학원>,이용불편,신동아프라자<신세계음악학원>,2993,2993-1
10644,장애인 전용 주차구역_신림고등학교,이용가능,신림고등학교,2994,2994-0
10645,주출입구 높이차이 제거_신림고등학교,이용가능,신림고등학교,2994,2994-1
10646,장애인용 승강기_신림고등학교,이용가능,신림고등학교,2994,2994-2
10647,장애인용 화장실_신림고등학교,이용가능,신림고등학교,2994,2994-3
10648,주출입구 접근로_신림교회-몬테소리어린이집,이용불편,신림교회-몬테소리어린이집,2995,2995-0
10649,장애인 전용 주차구역_신림교회-몬테소리어린이집,이용불편,신림교회-몬테소리어린이집,2995,2995-1
10650,주출입구 높이차이 제거_신림교회-몬테소리어린이집,이용가능,신림교회-몬테소리어린이집,2995,2995-2
10651,장애인용 화장실_신림교회-몬테소리어린이집,이용불편,신림교회-몬테소리어린이집,2995,2995-3
10652,주출입구 접근로_신림동 어린이집,이용가능,신림동 어린이집,2996,2996-0
10653,장애인 전용 주차구역_신림동 어린이집,이용가능,신림동 어린이집,2996,2996-1
10654,주출입구 높이차이 제거_신림동 어린이집,이용불편,신림동 어린이집,2996,2996-2
10655,장애인용 화장실_신림동 어린이집,이용가능,신림동 어린이집,2996,2996-3
10656,주출입구 접근로_신명중학교,이용불편,신명중학교,2997,2997-0
10657,장애인 전용 주차구역_신명중학교,이용불편,신명중학교,2997,2997-1
10658,장애인용 화장실_신명중학교,이용불편,신명중학교,2997,2997-2
10659,주출입구 접근로_신명초등학교,이용불편,신명초등학교,2998,2998-0
10660,주출입구 높이차이 제거_신명초등학교,이용불편,신명초등학교,2998,2998-1
10661,장애인용 승강기_신명초등학교,이용가능,신명초등학교,2998,2998-2
10662,장애인용 화장실_신명초등학교,이용불편,신명초등학교,2998,2998-3
10663,주출입구 접근로_신목고등학교,이용가능,신목고등학교,2999,2999-0
10664,장애인 전용 주차구역_신목고등학교,이용가능,신목고등학교,2999,2999-1
10665,주출입구 높이차이 제거_신목고등학교,이용불편,신목고등학교,2999,2999-2
10666,장애인용 승강기_신목고등학교,이용불편,신목고등학교,2999,2999-3
10667,장애인용 화장실_신목고등학교,이용불편,신목고등학교,2999,2999-4
10668,장애인 전용 주차구역_신목어린이집,이용가능,신목어린이집,3000,3000-0
10669,주출입구 높이차이 제거_신목어린이집,이용불편,신목어린이집,3000,3000-1
10670,주출입구 접근로_신목중학교,이용불편,신목중학교,3001,3001-0
10671,장애인 전용 주차구역_신목중학교,이용가능,신목중학교,3001,3001-1
10672,주출입구 높이차이 제거_신목중학교,이용불편,신목중학교,3001,3001-2
10673,장애인용 화장실_신목중학교,이용불편,신목중학교,3001,3001-3
10674,주출입구 접근로_신목초등학교,이용가능,신목초등학교,3002,3002-0
10675,주출입구 높이차이 제거_신목초등학교,이용가능,신목초등학교,3002,3002-1
10676,주출입구 접근로_신문로1가학원(국제회계학원),이용가능,신문로1가학원(국제회계학원),3003,3003-0
10677,장애인 전용 주차구역_신문로1가학원(국제회계학원),이용가능,신문로1가학원(국제회계학원),3003,3003-1
10678,주출입구 높이차이 제거_신문로1가학원(국제회계학원),이용가능,신문로1가학원(국제회계학원),3003,3003-2
10679,장애인용 승강기_신문로1가학원(국제회계학원),이용불편,신문로1가학원(국제회계학원),3003,3003-3
10680,주출입구 접근로_신미림초등학교,이용가능,신미림초등학교,3004,3004-0
10681,장애인 전용 주차구역_신미림초등학교,이용불편,신미림초등학교,3004,3004-1
10682,주출입구 높이차이 제거_신미림초등학교,이용가능,신미림초등학교,3004,3004-2
10683,장애인용 화장실_신미림초등학교,이용불편,신미림초등학교,3004,3004-3
10684,주출입구 접근로_신방학중,이용가능,신방학중,3005,3005-0
10685,장애인 전용 주차구역_신방학중,이용가능,신방학중,3005,3005-1
10686,장애인용 화장실_신방학중,이용불편,신방학중,3005,3005-2
10687,주출입구 접근로_신방학초,이용가능,신방학초,3006,3006-0
10688,장애인 전용 주차구역_신방학초,이용불편,신방학초,3006,3006-1
10689,장애인용 화장실_신방학초,이용불편,신방학초,3006,3006-2
10690,주출입구 접근로_신베리타스사법고시학원,이용가능,신베리타스사법고시학원,3007,3007-0
10691,장애인 전용 주차구역_신베리타스사법고시학원,이용가능,신베리타스사법고시학원,3007,3007-1
10692,주출입구 접근로_신봉초등학교,이용불편,신봉초등학교,3008,3008-0
10693,장애인 전용 주차구역_신봉초등학교,이용불편,신봉초등학교,3008,3008-1
10694,주출입구 높이차이 제거_신봉초등학교,이용가능,신봉초등학교,3008,3008-2
10695,장애인용 승강기_신봉초등학교,이용가능,신봉초등학교,3008,3008-3
10696,장애인용 화장실_신봉초등학교,이용가능,신봉초등학교,3008,3008-4
10697,주출입구 접근로_신북초등학교,이용불편,신북초등학교,3009,3009-0
10698,장애인 전용 주차구역_신북초등학교,이용불편,신북초등학교,3009,3009-1
10699,주출입구 높이차이 제거_신북초등학교,이용불편,신북초등학교,3009,3009-2
10700,장애인용 승강기_신북초등학교,이용불편,신북초등학교,3009,3009-3
10701,장애인용 화장실_신북초등학교,이용불편,신북초등학교,3009,3009-4
10702,주출입구 접근로_신사교육연구학원,이용가능,신사교육연구학원,3010,3010-0
10703,장애인 전용 주차구역_신사교육연구학원,이용가능,신사교육연구학원,3010,3010-1
10704,주출입구 높이차이 제거_신사교육연구학원,이용가능,신사교육연구학원,3010,3010-2
10705,장애인용 화장실_신사교육연구학원,이용불편,신사교육연구학원,3010,3010-3
10706,주출입구 접근로_신사동노유자용도변경 딩동댕어린이집,이용가능,신사동노유자용도변경 딩동댕어린이집,3011,3011-0
10707,장애인 전용 주차구역_신사동노유자용도변경 딩동댕어린이집,이용가능,신사동노유자용도변경 딩동댕어린이집,3011,3011-1
10708,주출입구 높이차이 제거_신사동노유자용도변경 딩동댕어린이집,이용가능,신사동노유자용도변경 딩동댕어린이집,3011,3011-2
10709,주출입구 접근로_신사초등학교,이용불편,신사초등학교,3012,3012-0
10710,주출입구 높이차이 제거_신사초등학교,이용불편,신사초등학교,3012,3012-1
10711,장애인용 승강기_신사초등학교,이용불편,신사초등학교,3012,3012-2
10712,주출입구 접근로_신상계초등학교,이용가능,신상계초등학교,3013,3013-0
10713,장애인 전용 주차구역_신상계초등학교,이용불편,신상계초등학교,3013,3013-1
10714,주출입구 높이차이 제거_신상계초등학교,이용가능,신상계초등학교,3013,3013-2
10715,장애인용 승강기_신상계초등학교,이용가능,신상계초등학교,3013,3013-3
10716,장애인용 화장실_신상계초등학교,이용불편,신상계초등학교,3013,3013-4
10717,주출입구 접근로_신상도초등학교,이용가능,신상도초등학교,3014,3014-0
10718,장애인 전용 주차구역_신상도초등학교,이용가능,신상도초등학교,3014,3014-1
10719,주출입구 높이차이 제거_신상도초등학교,이용가능,신상도초등학교,3014,3014-2
10720,장애인용 승강기_신상도초등학교,이용가능,신상도초등학교,3014,3014-3
10721,장애인용 화장실_신상도초등학교,이용불편,신상도초등학교,3014,3014-4
10722,주출입구 접근로_신상중학교,이용가능,신상중학교,3015,3015-0
10723,장애인 전용 주차구역_신상중학교,이용불편,신상중학교,3015,3015-1
10724,장애인용 화장실_신상중학교,이용불편,신상중학교,3015,3015-2
10725,주출입구 접근로_신서고등학교,이용가능,신서고등학교,3016,3016-0
10726,주출입구 높이차이 제거_신서고등학교,이용가능,신서고등학교,3016,3016-1
10727,주출입구 접근로_신서중학교,이용가능,신서중학교,3017,3017-0
10728,주출입구 높이차이 제거_신서중학교,이용가능,신서중학교,3017,3017-1
10729,장애인용 화장실_신서중학교,이용불편,신서중학교,3017,3017-2
10730,주출입구 접근로_신서초등학교,이용가능,신서초등학교,3018,3018-0
10731,장애인 전용 주차구역_신서초등학교,이용불편,신서초등학교,3018,3018-1
10732,주출입구 높이차이 제거_신서초등학교,이용가능,신서초등학교,3018,3018-2
10733,주출입구 접근로_신석초등학교,이용가능,신석초등학교,3019,3019-0
10734,장애인 전용 주차구역_신석초등학교,이용가능,신석초등학교,3019,3019-1
10735,주출입구 높이차이 제거_신석초등학교,이용가능,신석초등학교,3019,3019-2
10736,장애인용 승강기_신석초등학교,이용가능,신석초등학교,3019,3019-3
10737,장애인용 화장실_신석초등학교,이용가능,신석초등학교,3019,3019-4
10738,주출입구 접근로_신선어린이집,이용가능,신선어린이집,3020,3020-0
10739,장애인 전용 주차구역_신선어린이집,이용가능,신선어린이집,3020,3020-1
10740,주출입구 접근로_신성어린이집,이용불편,신성어린이집,3021,3021-0
10741,장애인 전용 주차구역_신성어린이집,이용가능,신성어린이집,3021,3021-1
10742,주출입구 높이차이 제거_신성어린이집,이용불편,신성어린이집,3021,3021-2
10743,장애인용 화장실_신성어린이집,이용불편,신성어린이집,3021,3021-3
10744,주출입구 접근로_신성초등학교,이용가능,신성초등학교,3022,3022-0
10745,장애인 전용 주차구역_신성초등학교,이용불편,신성초등학교,3022,3022-1
10746,주출입구 높이차이 제거_신성초등학교,이용가능,신성초등학교,3022,3022-2
10747,장애인용 승강기_신성초등학교,이용가능,신성초등학교,3022,3022-3
10748,장애인용 화장실_신성초등학교,이용불편,신성초등학교,3022,3022-4
10749,주출입구 접근로_신세인어린이집,이용불편,신세인어린이집,3023,3023-0
10750,장애인 전용 주차구역_신세인어린이집,이용가능,신세인어린이집,3023,3023-1
10751,주출입구 높이차이 제거_신세인어린이집,이용불편,신세인어린이집,3023,3023-2
10752,장애인 전용 주차구역_신수중학교,이용불편,신수중학교,3024,3024-0
10753,주출입구 높이차이 제거_신수중학교,이용불편,신수중학교,3024,3024-1
10754,장애인용 승강기_신수중학교,이용가능,신수중학교,3024,3024-2
10755,장애인용 화장실_신수중학교,이용불편,신수중학교,3024,3024-3
10756,주출입구 접근로_신아어린이집,이용가능,신아어린이집,3025,3025-0
10757,장애인 전용 주차구역_신아어린이집,이용가능,신아어린이집,3025,3025-1
10758,주출입구 높이차이 제거_신아어린이집,이용가능,신아어린이집,3025,3025-2
10759,주출입구 접근로_신아프라자(학원),이용가능,신아프라자(학원),3026,3026-0
10760,장애인용 승강기_신아프라자(학원),이용불편,신아프라자(학원),3026,3026-1
10761,주출입구 접근로_신암초등학교,이용불편,신암초등학교,3027,3027-0
10762,장애인 전용 주차구역_신암초등학교,이용불편,신암초등학교,3027,3027-1
10763,주출입구 높이차이 제거_신암초등학교,이용불편,신암초등학교,3027,3027-2
10764,장애인용 승강기_신암초등학교,이용가능,신암초등학교,3027,3027-3
10765,장애인용 화장실_신암초등학교,이용불편,신암초등학교,3027,3027-4
10766,주출입구 접근로_신애유치원,이용가능,신애유치원,3028,3028-0
10767,장애인 전용 주차구역_신애유치원,이용가능,신애유치원,3028,3028-1
10768,장애인 전용 주차구역_신연중학교,이용가능,신연중학교,3029,3029-0
10769,주출입구 높이차이 제거_신연중학교,이용가능,신연중학교,3029,3029-1
10770,장애인용 승강기_신연중학교,이용불편,신연중학교,3029,3029-2
10771,장애인용 화장실_신연중학교,이용불편,신연중학교,3029,3029-3
10772,주출입구 접근로_신영유치원,이용가능,신영유치원,3030,3030-0
10773,장애인 전용 주차구역_신영유치원,이용가능,신영유치원,3030,3030-1
10774,주출입구 접근로_신용산초등학교,이용가능,신용산초등학교,3031,3031-0
10775,장애인 전용 주차구역_신용산초등학교,이용가능,신용산초등학교,3031,3031-1
10776,주출입구 높이차이 제거_신용산초등학교,이용가능,신용산초등학교,3031,3031-2
10777,장애인용 화장실_신용산초등학교,이용불편,신용산초등학교,3031,3031-3
10778,주출입구 접근로_신원중학교,이용가능,신원중학교,3032,3032-0
10779,장애인 전용 주차구역_신원초등학교,이용불편,신원초등학교,3033,3033-0
10780,주출입구 높이차이 제거_신원초등학교,이용가능,신원초등학교,3033,3033-1
10781,장애인용 화장실_신원초등학교,이용가능,신원초등학교,3033,3033-2
10782,주출입구 접근로_신월중학교,이용불편,신월중학교,3034,3034-0
10783,장애인 전용 주차구역_신월중학교,이용불편,신월중학교,3034,3034-1
10784,주출입구 높이차이 제거_신월중학교,이용가능,신월중학교,3034,3034-2
10785,주출입구 접근로_신은초등학교,이용불편,신은초등학교,3035,3035-0
10786,장애인 전용 주차구역_신은초등학교,이용불편,신은초등학교,3035,3035-1
10787,주출입구 높이차이 제거_신은초등학교,이용불편,신은초등학교,3035,3035-2
10788,장애인용 승강기_신은초등학교,이용불편,신은초등학교,3035,3035-3
10789,장애인용 화장실_신은초등학교,이용불편,신은초등학교,3035,3035-4
10790,주출입구 접근로_신의창의유치원,이용가능,신의창의유치원,3036,3036-0
10791,장애인 전용 주차구역_신의창의유치원,이용가능,신의창의유치원,3036,3036-1
10792,주출입구 높이차이 제거_신의창의유치원,이용가능,신의창의유치원,3036,3036-2
10793,장애인 전용 주차구역_신이화어린이집,이용가능,신이화어린이집,3037,3037-0
10794,주출입구 높이차이 제거_신이화어린이집,이용불편,신이화어린이집,3037,3037-1
10795,주출입구 접근로_신일고등학교,이용가능,신일고등학교,3038,3038-0
10796,장애인 전용 주차구역_신일고등학교,이용불편,신일고등학교,3038,3038-1
10797,주출입구 높이차이 제거_신일고등학교,이용가능,신일고등학교,3038,3038-2
10798,장애인용 화장실_신일고등학교,이용불편,신일고등학교,3038,3038-3
10799,주출입구 접근로_신일유치원,이용가능,신일유치원,3039,3039-0
10800,장애인 전용 주차구역_신일유치원,이용가능,신일유치원,3039,3039-1
10801,주출입구 높이차이 제거_신일유치원,이용가능,신일유치원,3039,3039-2
10802,주출입구 접근로_신일중학교,이용불편,신일중학교,3040,3040-0
10803,장애인 전용 주차구역_신일중학교,이용불편,신일중학교,3040,3040-1
10804,주출입구 높이차이 제거_신일중학교,이용불편,신일중학교,3040,3040-2
10805,장애인용 화장실_신일중학교,이용불편,신일중학교,3040,3040-3
10806,주출입구 접근로_신정보학원,이용가능,신정보학원,3041,3041-0
10807,주출입구 높이차이 제거_신정보학원,이용가능,신정보학원,3041,3041-1
10808,장애인용 승강기_신정보학원,이용가능,신정보학원,3041,3041-2
10809,주출입구 접근로_신정여자상업고등학교,이용불편,신정여자상업고등학교,3042,3042-0
10810,장애인 전용 주차구역_신정여자상업고등학교,이용불편,신정여자상업고등학교,3042,3042-1
10811,주출입구 높이차이 제거_신정여자상업고등학교,이용불편,신정여자상업고등학교,3042,3042-2
10812,장애인용 승강기_신정여자상업고등학교,이용가능,신정여자상업고등학교,3042,3042-3
10813,장애인용 화장실_신정여자상업고등학교,이용불편,신정여자상업고등학교,3042,3042-4
10814,주출입구 접근로_신정여자중학교,이용불편,신정여자중학교,3043,3043-0
10815,장애인 전용 주차구역_신정여자중학교,이용불편,신정여자중학교,3043,3043-1
10816,주출입구 높이차이 제거_신정여자중학교,이용가능,신정여자중학교,3043,3043-2
10817,장애인용 승강기_신정여자중학교,이용가능,신정여자중학교,3043,3043-3
10818,주출입구 접근로_신정유치원,이용가능,신정유치원,3044,3044-0
10819,주출입구 높이차이 제거_신정유치원,이용가능,신정유치원,3044,3044-1
10820,주출입구 접근로_신정초등학교,이용불편,신정초등학교,3045,3045-0
10821,장애인 전용 주차구역_신정초등학교,이용불편,신정초등학교,3045,3045-1
10822,주출입구 높이차이 제거_신정초등학교,이용불편,신정초등학교,3045,3045-2
10823,장애인용 승강기_신정초등학교,이용불편,신정초등학교,3045,3045-3
10824,장애인용 화장실_신정초등학교,이용불편,신정초등학교,3045,3045-4
10825,주출입구 접근로_신창어린이집,이용가능,신창어린이집,3046,3046-0
10826,장애인 전용 주차구역_신창어린이집,이용가능,신창어린이집,3046,3046-1
10827,주출입구 접근로_신창중학교,이용불편,신창중학교,3047,3047-0
10828,장애인 전용 주차구역_신창중학교,이용불편,신창중학교,3047,3047-1
10829,주출입구 높이차이 제거_신창중학교,이용불편,신창중학교,3047,3047-2
10830,장애인용 화장실_신창중학교,이용불편,신창중학교,3047,3047-3
10831,장애인 전용 주차구역_신창초,이용불편,신창초,3048,3048-0
10832,주출입구 높이차이 제거_신창초,이용가능,신창초,3048,3048-1
10833,주출입구 접근로_신천중학교,이용가능,신천중학교,3049,3049-0
10834,장애인 전용 주차구역_신천중학교,이용가능,신천중학교,3049,3049-1
10835,주출입구 높이차이 제거_신천중학교,이용가능,신천중학교,3049,3049-2
10836,장애인용 승강기_신천중학교,이용가능,신천중학교,3049,3049-3
10837,장애인용 화장실_신천중학교,이용불편,신천중학교,3049,3049-4
