,place_id,lat,lon,place_name,category,place_address,evalInfo
4023,24023,37.48288438043801,126.97533851987696,사당시장,restaurant,서울특별시 동작구 사당로 244,"장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4024,24024,37.476863175208685,126.9815946871435,사당역,shelter,서울특별시 동작구 동작대로 3,"주출입구 높이차이 제거,주출입구 접근로,출입구(문)"
4025,24025,37.482847476262585,126.9714988866912,사당종합사회복지관,welfare/etc,서울특별시 동작구 사당로14길 24,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,매표소, 판매기, 음료대,복도,비치용품,샤워실 및 탈의실,세면대,소변기,욕실,유도 및 안내 설비,일반사항,장애인전용주차구역,점자블록,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4026,24026,37.487762626696856,126.96853907771236,사당중학교,junior high school,서울특별시 동작구 사당로9가길 58,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,소변기,유도 및 안내 설비,일반사항,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4027,24027,37.473837814589665,126.9733518093037,사당초등학교,elementary school,서울특별시 관악구 남현4길 51,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,대변기,소변기,유도 및 안내 설비,장애인전용주차구역,점자블록,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4028,24028,37.52794399867013,126.8597120865301,사랑나눔보람의집(2층),welfare/senior,서울특별시 양천구 목동로23길 34,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4029,24029,37.48166014050136,126.90588722322296,사랑나눔요양원,welfare/senior,서울특별시 관악구 조원중앙로  24,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4030,24030,37.49691982086978,127.15258324978215,사랑나눔주간보호,welfare/etc,서울특별시 송파구 마천로51길 28,"객실 및 침실,경보 및 피난설비,계단 또는 승강설비,관람석 및 열람석,대변기,매표소, 판매기, 음료대,복도,비치용품,샤워실 및 탈의실,세면대,소변기,욕실,유도 및 안내 설비,장애인전용주차구역,점자블록,접수대 및 작업대,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4031,24031,37.549597130004294,126.87609846312465,사랑나라어린이집,daycare center,서울특별시 강서구 양천로  721,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4032,24032,37.528345867695265,126.83595355157365,사랑마루,welfare/senior,서울특별시 양천구 곰달래로6길 17-1,"계단 또는 승강설비,대변기,소변기,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4033,24033,37.498839722476205,127.0995173139068,사랑마루(3층),welfare/senior,서울특별시 송파구 가락로  27,"계단 또는 승강설비,대변기,소변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
4034,24034,37.53126622143234,126.8475414046463,사랑마루요양센터(행복마지노인요양센터),welfare/senior,서울특별시 강서구 강서로12길  8-8,"계단 또는 승강설비,대변기,소변기,일반사항,장애인전용주차구역,주출입구 높이차이 제거,주출입구 접근로,출입구(문),해당시설 층수"
